a_x_int,a_y_int,a_z_int,w_x_int,w_y_int,w_z_int,q_w_int,q_x_int,q_y_int,q_z_int,a_x,a_y,a_z,w_x,w_y,w_z,q_w,q_x,q_y,q_z,psi,theta,phi,q_w_ref,q_x_ref,q_y_ref,q_z_ref,psi_ref,theta_ref,phi_ref,psi_err,theta_err,phi_err
426,284,-541,-159,-1336,-812,7768,1987,52367,59879,6.65625,4.4375,-8.453125,-0.62109375,-5.21875,-3.171875,0.47412109375,0.12127685546875,-0.80377197265625,-0.34527587890625,-135.18601825529788,-42.72049801083232,115.30153288977222,0.499383926392,0.120852477849,-0.835112810135,-0.350803971291,-135.22038290486574,-48.52915252176884,115.66675584409525,0.03436464956786267,5.80865451093652,0.36522295432303054
416,284,-541,-172,-1300,-794,7641,1997,52322,59816,6.5,4.4375,-8.453125,-0.671875,-5.078125,-3.1015625,0.46636962890625,0.12188720703125,-0.8065185546875,-0.34912109375,-135.95747926497177,-41.84861250163304,115.71403141322412,0.491412222385,0.121551387012,-0.838159382343,-0.354762494564,-136.00254226480652,-47.52056552417207,116.10522448416405,0.045062999834755146,5.671953022539029,0.3911930709399343
410,284,-542,-179,-1272,-778,7516,2006,52279,59754,6.40625,4.4375,-8.46875,-0.69921875,-4.96875,-3.0390625,0.458740234375,0.1224365234375,-0.80914306640625,-0.3529052734375,-136.69856413841853,-40.99217648949504,116.09372564408649,0.483576267958,0.122200243175,-0.841051101685,-0.358656287193,-136.74870702407085,-46.53285178004051,116.50645270425599,0.0501428856523205,5.540675290545472,0.41272706016950167
408,284,-543,-187,-1244,-763,7393,2015,52239,59693,6.375,4.4375,-8.484375,-0.73046875,-4.859375,-2.98046875,0.45123291015625,0.12298583984375,-0.81158447265625,-0.35662841796875,-137.4010197040835,-40.14369259289158,116.43670909540491,0.47587916255,0.122800908983,-0.843788266182,-0.362493544817,-137.46078884518042,-45.565678208635106,116.8718494866749,0.059769141096921885,5.421985615743523,0.4351403912699965
409,281,-551,-197,-1213,-745,7273,2022,52201,59633,6.390625,4.390625,-8.609375,-0.76953125,-4.73828125,-2.91015625,0.44390869140625,0.1234130859375,-0.81390380859375,-0.36029052734375,-138.07844586936713,-39.32132293430355,116.74783026343762,0.46834769845,0.123339533806,-0.846363604069,-0.366274505854,-138.13976376141326,-44.62250222332873,117.20148369348125,0.06131789204613369,5.301179289025178,0.4536534300436301
417,276,-558,-207,-1167,-724,7157,2029,52166,59575,6.515625,4.3125,-8.71875,-0.80859375,-4.55859375,-2.828125,0.43682861328125,0.12384033203125,-0.8160400390625,-0.36383056640625,-138.7123291914006,-38.522760923922974,117.02472929491866,0.461068749428,0.123831957579,-0.848740518093,-0.36997961998,-138.77729568960754,-43.711290052510236,117.49079298870372,0.06496649820692824,5.188529128587263,0.46606369378505974
424,273,-559,-212,-1134,-712,7044,2035,52134,59518,6.625,4.265625,-8.734375,-0.828125,-4.4296875,-2.78125,0.429931640625,0.12420654296875,-0.8179931640625,-0.3673095703125,-139.31526898373542,-37.74279043700776,117.26828693050979,0.453958630562,0.124310187995,-0.850963652134,-0.373620778322,-139.3819236035612,-42.821364431909316,117.74944338011251,0.06665461982578336,5.078573994901554,0.48115644960272164
439,287,-561,-207,-1103,-699,6933,2042,52104,59463,6.859375,4.484375,-8.765625,-0.80859375,-4.30859375,-2.73046875,0.42315673828125,0.1246337890625,-0.81982421875,-0.37066650390625,-139.88619946662675,-36.972608054764244,117.49366405896905,0.447004169226,0.124793589115,-0.853064835072,-0.3771494627,-139.9571351551226,-41.952586250772015,117.98702830707143,0.07093568849583676,4.979978196007771,0.493364248102381
442,294,-577,-174,-1073,-686,6824,2050,52074,59412,6.90625,4.59375,-9.015625,-0.6796875,-4.19140625,-2.6796875,0.41650390625,0.1251220703125,-0.8216552734375,-0.373779296875,-140.43515619696785,-36.221553162073924,117.72405595050947,0.440178096294,0.125358715653,-0.85511636734,-0.380432128906,-140.5049251124752,-41.10386088026749,118.22428460894803,0.06976891550735331,4.882307718193566,0.5002286584385587
440,292,-570,-182,-1027,-666,6719,2058,52047,59362,6.875,4.5625,-8.90625,-0.7109375,-4.01171875,-2.6015625,0.41009521484375,0.1256103515625,-0.82330322265625,-0.3768310546875,-140.94651354034926,-35.49258994674746,117.92127103768169,0.433612555265,0.125896155834,-0.856992185116,-0.383642524481,-141.01739607870843,-40.28626282430576,118.429512288721,0.07088253835917158,4.793672877558301,0.5082412510393084
438,285,-559,-218,-996,-648,6618,2064,52023,59311,6.84375,4.453125,-8.734375,-0.8515625,-3.890625,-2.53125,0.4039306640625,0.1259765625,-0.82476806640625,-0.37994384765625,-141.43289849001235,-34.789996118276086,118.0761837644097,0.427253514528,0.126311048865,-0.858669757843,-0.386938840151,-141.50636377615072,-39.493452784436734,118.59162652202349,0.07346528613837222,4.703456666160648,0.5154427576137834
433,276,-565,-261,-970,-637,6519,2068,52002,59257,6.765625,4.3125,-8.828125,-1.01953125,-3.7890625,-2.48828125,0.39788818359375,0.126220703125,-0.8260498046875,-0.38323974609375,-141.90384604191706,-34.09767084408183,118.18499930033673,0.421063452959,0.126615837216,-0.860147237778,-0.390382707119,-141.97417377847182,-38.718591915850816,118.7079184062626,0.07032773655475921,4.620921071768983,0.5229191059258795
428,269,-591,-271,-924,-632,6424,2073,51984,59203,6.6875,4.203125,-9.234375,-1.05859375,-3.609375,-2.46875,0.39208984375,0.12652587890625,-0.8271484375,-0.38653564453125,-142.3351346557042,-33.42325082745528,118.25847068267377,0.415102183819,0.12697391212,-0.861451566219,-0.393811792135,-142.40539422139486,-37.964506751157565,118.79232862608113,0.07025956569066238,4.541255923702288,0.5338579434073552
422,273,-587,-259,-886,-635,6332,2080,51967,59151,6.59375,4.265625,-9.171875,-1.01171875,-3.4609375,-2.48046875,0.386474609375,0.126953125,-0.82818603515625,-0.38970947265625,-142.7343866452129,-32.765098234911875,118.32200158626016,0.409299731255,0.127459317446,-0.862648069859,-0.397139579058,-142.80361354766097,-37.22344274833536,118.86228470696739,0.06922690244806518,4.458344513423484,0.5402831207072296
420,279,-587,-246,-852,-632,6242,2089,51952,59101,6.5625,4.359375,-9.171875,-0.9609375,-3.328125,-2.46875,0.3809814453125,0.12750244140625,-0.8291015625,-0.39276123046875,-143.10347532302714,-32.112852528324034,118.37531753695887,0.403650969267,0.128035128117,-0.863756477833,-0.400350004435,-143.17479229944377,-36.49798747467896,118.92239127318155,0.07131697641662527,4.385134946354924,0.5470737362226714
413,280,-586,-238,-819,-627,6155,2099,51938,59052,6.453125,4.375,-9.15625,-0.9296875,-3.19921875,-2.44921875,0.37567138671875,0.12811279296875,-0.8299560546875,-0.395751953125,-143.44736744636256,-31.478575888125313,118.41493739069963,0.398159891367,0.128678292036,-0.864773154259,-0.403465718031,-143.5211035804886,-35.78896187220815,118.97104370978523,0.07373613412605096,4.310385984082835,0.5561063190856004
408,278,-575,-243,-778,-622,6071,2109,51927,59004,6.375,4.34375,-8.984375,-0.94921875,-3.0390625,-2.4296875,0.37054443359375,0.12872314453125,-0.83062744140625,-0.398681640625,-143.76643413821054,-30.859169428317163,118.4333795093133,0.39288136363,0.129375353456,-0.865649402142,-0.40654578805,-143.83761019936912,-35.09970397876146,118.9972699632463,0.07117606115858166,4.240534550444298,0.5638904539329985
403,266,-573,-266,-753,-617,5989,2119,51918,58955,6.296875,4.15625,-8.953125,-1.0390625,-2.94140625,-2.41015625,0.36553955078125,0.12933349609375,-0.8311767578125,-0.40167236328125,-144.06796999683897,-30.24884579703874,118.42685359527204,0.387749016285,0.1300483495,-0.866383075714,-0.409695059061,-144.13618394342856,-34.42437936429779,118.99580400976764,0.06821394658959434,4.175533567259052,0.5689504144956032
408,269,-583,-274,-727,-620,5910,2130,51911,58905,6.375,4.203125,-9.109375,-1.0703125,-2.83984375,-2.421875,0.3607177734375,0.1300048828125,-0.83160400390625,-0.40472412109375,-144.34228735808833,-29.651055489141605,118.39247089026833,0.382737338543,0.13077634573,-0.867003977299,-0.412855893373,-144.41370950138634,-33.757979104541334,118.97547670283463,0.07142214329800822,4.1069236153997295,0.5830058125662987
409,274,-581,-251,-707,-622,5831,2142,51904,58858,6.390625,4.28125,-9.078125,-0.98046875,-2.76171875,-2.4296875,0.35589599609375,0.1307373046875,-0.83203125,-0.4075927734375,-144.6107409515099,-29.055593071439013,118.37266382076467,0.377795875072,0.13160957396,-0.867602288723,-0.415873199701,-144.6750251739719,-33.09900017205577,118.95989797406848,0.06428422246199261,4.043407100616754,0.587234153303811
406,272,-584,-248,-684,-625,5754,2156,51898,58811,6.34375,4.25,-9.125,-0.96875,-2.671875,-2.44140625,0.3511962890625,0.131591796875,-0.8323974609375,-0.41046142578125,-144.85448839450544,-28.466385173180107,118.33886756357776,0.372951716185,0.132517382503,-0.868125557899,-0.418849557638,-144.9180408648766,-32.44760552047475,118.93496773510914,0.06355247037114964,3.981220347294645,0.5961001715313756
406,275,-585,-253,-666,-632,5677,2171,51893,58764,6.34375,4.296875,-9.140625,-0.98828125,-2.6015625,-2.46875,0.34649658203125,0.13250732421875,-0.83270263671875,-0.413330078125,-145.0884376826849,-27.873350782102733,118.29782920011097,0.368177354336,0.133490055799,-0.868562817574,-0.421838134527,-145.14498413154539,-31.799469629707023,118.8966788255635,0.05654644886047322,3.9261188476042896,0.5988496254525302
404,289,-586,-274,-650,-635,5602,2186,51890,58716,6.3125,4.515625,-9.15625,-1.0703125,-2.5390625,-2.48046875,0.3419189453125,0.1334228515625,-0.8328857421875,-0.416259765625,-145.30714661505814,-27.289177647404927,118.23418337097748,0.363483399153,0.134469777346,-0.868884444237,-0.424913883209,-145.35914723316176,-31.156268341196284,118.8362424355567,0.052000618103619445,3.867090693791358,0.6020590645792225
404,310,-607,-279,-635,-637,5528,2202,51888,58668,6.3125,4.84375,-9.484375,-1.08984375,-2.48046875,-2.48828125,0.33740234375,0.1343994140625,-0.8330078125,-0.419189453125,-145.5125134345524,-26.70775694123828,118.16105518167585,0.358850717545,0.135487169027,-0.869137108326,-0.427995473146,-145.56204227376423,-30.517742823047314,118.76554459777172,0.049528839211831155,3.809985881809034,0.6044894160958734
401,337,-621,-302,-604,-635,5457,2218,51888,58619,6.265625,5.265625,-9.703125,-1.1796875,-2.359375,-2.48046875,0.33306884765625,0.1353759765625,-0.8330078125,-0.42218017578125,-145.69933888433363,-26.141646222577254,118.06335413019309,0.354385077953,0.136524736881,-0.869245648384,-0.431153506041,-145.7448356867845,-29.892161420296333,118.66860839078696,0.04549680245088439,3.7505151977190785,0.6052542605938669
398,356,-616,-346,-581,-630,5388,2233,51891,58567,6.21875,5.5625,-9.625,-1.3515625,-2.26953125,-2.4609375,0.328857421875,0.13629150390625,-0.83282470703125,-0.42535400390625,-145.8749715253323,-25.582920442876773,117.92859930278618,0.35007545352,0.137500852346,-0.869173109531,-0.434493362904,-145.914326505573,-29.27920604425534,118.53457632503077,0.039354980240688064,3.696285601378566,0.6059770222445877
387,384,-650,-379,-561,-625,5321,2248,51895,58513,6.046875,6.0,-10.15625,-1.48046875,-2.19140625,-2.44140625,0.32476806640625,0.13720703125,-0.83258056640625,-0.42864990234375,-146.03981793398884,-25.034480540691312,117.77118821379446,0.345886081457,0.138441696763,-0.868963003159,-0.437966912985,-146.07322108055547,-28.676170700760743,118.3727494674334,0.03340314656662713,3.6416901600694302,0.6015612536389341
384,405,-685,-353,-525,-622,5257,2265,51900,58461,6.0,6.328125,-10.703125,-1.37890625,-2.05078125,-2.4296875,0.32086181640625,0.13824462890625,-0.832275390625,-0.43182373046875,-146.1791537824694,-24.500183969786953,117.61199112342138,0.341851085424,0.139515519142,-0.868728935719,-0.441263258457,-146.2103308362319,-28.08790877847997,118.21779548211187,0.031177053762490914,3.587724808693018,0.6058043586904915
389,422,-663,-353,-471,-609,5198,2283,51907,58411,6.078125,6.59375,-10.359375,-1.37890625,-1.83984375,-2.37890625,0.3172607421875,0.13934326171875,-0.83184814453125,-0.43487548828125,-146.28815211202962,-23.993410911754793,117.44220177046218,0.338122665882,0.140655383468,-0.868369221687,-0.444473654032,-146.31733390077582,-27.528864143176627,118.04868871551902,0.029181788746200255,3.535453231421833,0.6064869450568438
385,422,-648,-389,-440,-591,5143,2299,51916,58359,6.015625,6.59375,-10.125,-1.51953125,-1.71875,-2.30859375,0.31390380859375,0.14031982421875,-0.831298828125,-0.43804931640625,-146.3881732529426,-23.513287257967296,117.24191469660101,0.334625333548,0.141708165407,-0.867846012115,-0.447793275118,-146.41139362465654,-26.9938330925352,117.84906840259126,0.023220371713932764,3.4805458345679057,0.6071537059902425
375,418,-659,-420,-410,-576,5091,2315,51928,58306,5.859375,6.53125,-10.296875,-1.640625,-1.6015625,-2.25,0.31072998046875,0.14129638671875,-0.83056640625,-0.4412841796875,-146.46949192087948,-23.045378286074058,117.01555006270081,0.33133611083,0.142703577876,-0.867178857327,-0.451207607985,-146.49250566482846,-26.479492072623685,117.62275938557002,0.02301374394897948,3.434113786549627,0.6072093228692097
361,420,-666,-417,-371,-568,5042,2332,51940,58254,5.640625,6.5625,-10.40625,-1.62890625,-1.44921875,-2.21875,0.3077392578125,0.142333984375,-0.829833984375,-0.4444580078125,-146.53451893086722,-22.595451464931756,116.78728279447651,0.328252434731,0.143769562244,-0.866435229778,-0.454550772905,-146.55255716321142,-25.983851940977146,117.38953295723844,0.018038232344196103,3.3884004760453905,0.6022501627619334
351,417,-646,-387,-317,-556,4997,2351,51953,58206,5.484375,6.515625,-10.09375,-1.51171875,-1.23828125,-2.171875,0.30499267578125,0.14349365234375,-0.82904052734375,-0.4473876953125,-146.57100757017466,-22.16703264810454,116.56810738281607,0.325445324183,0.144973263144,-0.865659117699,-0.457662701607,-146.58303266659712,-25.51527525148194,117.16421775119994,0.012025096422462411,3.348242603377397,0.5961103683838758
340,407,-620,-387,-284,-548,4955,2371,51968,58159,5.3125,6.359375,-9.6875,-1.51171875,-1.109375,-2.140625,0.30242919921875,0.14471435546875,-0.828125,-0.45025634765625,-146.586100248891,-21.75146874594038,116.33933219027917,0.322825044394,0.146221205592,-0.864809930325,-0.460721611977,-146.5962437560853,-25.06398202482712,116.9318829089725,0.010143507194300128,3.3125132788867404,0.5925507186933316
330,399,-602,-381,-259,-540,4915,2391,51984,58113,5.15625,6.234375,-9.40625,-1.48828125,-1.01171875,-2.109375,0.29998779296875,0.14593505859375,-0.8271484375,-0.45306396484375,-146.5922685369493,-21.34808619755335,116.10776044903,0.320345014334,0.147504895926,-0.86392134428,-0.463705003262,-146.59741841065357,-24.62694080925396,116.69883635916953,0.005149873704283436,3.278854611700609,0.5910759101395371
316,395,-581,-379,-238,-535,4877,2412,52001,58068,4.9375,6.171875,-9.078125,-1.48046875,-0.9296875,-2.08984375,0.29766845703125,0.147216796875,-0.82611083984375,-0.455810546875,-146.58372524067434,-20.953388491221986,115.87346602378578,0.317978382111,0.148823112249,-0.862989544868,-0.466643154621,-146.588191116114,-24.200404002627803,116.46323559082128,0.0044658754396493805,3.2470155114058166,0.5897695670355034
303,406,-573,-369,-218,-525,4841,2433,52018,58024,4.734375,6.34375,-8.953125,-1.44140625,-0.8515625,-2.05078125,0.29547119140625,0.14849853515625,-0.8250732421875,-0.45849609375,-146.56871200926722,-20.572892868555815,115.64060184681286,0.315722554922,0.150166332722,-0.862045168877,-0.469488739967,-146.5708481933076,-23.786606371088283,116.23156381197255,0.002136184040381295,3.2137135025324675,0.5909619651596927
294,431,-566,-384,-197,-512,4807,2454,52037,57979,4.59375,6.734375,-8.84375,-1.5,-0.76953125,-2.0,0.29339599609375,0.1497802734375,-0.82391357421875,-0.46124267578125,-146.54238325680873,-20.199852281996172,115.3895830956407,0.313612103462,0.151476264,-0.861019730568,-0.47236135602,-146.54566029688795,-23.3876056553789,115.9872168880726,0.0032770400792117016,3.1877533733827264,0.5976337924318926
283,470,-592,-399,-169,-492,4776,2474,52056,57934,4.421875,7.34375,-9.25,-1.55859375,-0.66015625,-1.921875,0.29150390625,0.1510009765625,-0.82275390625,-0.4639892578125,-146.51132876719564,-19.849234207972078,115.13186586444118,0.311692774296,0.152745336294,-0.859911262989,-0.475247085094,-146.5103546455024,-23.008812416699215,115.72960746001871,0.0009741216932468433,3.1595782087271367,0.5977415955775314
281,516,-606,-412,-105,-453,4752,2493,52076,57891,4.390625,8.0625,-9.46875,-1.609375,-0.41015625,-1.76953125,0.2900390625,0.15216064453125,-0.821533203125,-0.46661376953125,-146.4565149634157,-19.5453545293707,114.86511692141937,0.310202509165,0.153977543116,-0.858671605587,-0.478065431118,-146.44735671639148,-22.674877033620152,115.45369217022348,0.009158247024231514,3.1295225042494508,0.588575248804105
287,540,-593,-445,-56,-412,4734,2510,52099,57847,4.484375,8.4375,-9.265625,-1.73828125,-0.21875,-1.609375,0.2889404296875,0.1531982421875,-0.82012939453125,-0.46929931640625,-146.38307949383614,-19.277602045782114,114.56643001564413,0.309101819992,0.155076310039,-0.857271015644,-0.480920642614,-146.36675771388164,-22.38381939977014,115.14969813000681,0.01632177995449524,3.1062173539880256,0.5832681143626814
298,546,-598,-479,-10,-371,4723,2525,52124,57802,4.65625,8.53125,-9.34375,-1.87109375,-0.0390625,-1.44921875,0.28826904296875,0.15411376953125,-0.818603515625,-0.4720458984375,-146.2892847684822,-19.053964748063063,114.23748777354453,0.308383703232,0.156030654907,-0.855718374252,-0.483822226524,-146.27024023808343,-22.135422317668585,114.81758610473915,0.019044530398758752,3.081457569605522,0.5800983311946197
308,546,-601,-517,36,-330,4718,2538,52151,57756,4.8125,8.53125,-9.390625,-2.01953125,0.140625,-1.2890625,0.2879638671875,0.1549072265625,-0.81695556640625,-0.474853515625,-146.17904876424174,-18.86811578404007,113.88068839709105,0.30805259943,0.156834676862,-0.85400313139,-0.486790835857,-146.1574857594291,-21.929435274544716,114.45456782083943,0.02156300481263429,3.061319490504644,0.5738794237483802
351,668,-777,-612,302,-95,4747,2543,52185,57711,5.484375,10.4375,-12.140625,-2.390625,1.1796875,-0.37109375,0.28973388671875,0.15521240234375,-0.81488037109375,-0.47760009765625,-145.95813390627984,-18.901246288814985,113.41778816586869,0.309793412685,0.157062619925,-0.851754903793,-0.489571899176,-145.94176566965882,-21.95938350826377,113.99276101481584,0.016368236621019605,3.058137219448785,0.5749728489471551
360,701,-826,-630,389,-26,4786,2546,52222,57668,5.625,10.953125,-12.90625,-2.4609375,1.51953125,-0.1015625,0.2921142578125,0.1553955078125,-0.8126220703125,-0.480224609375,-145.6990500228442,-18.996324054986577,112.92888138411467,0.31217494607,0.157165035605,-0.849352538586,-0.492235034704,-145.68868427578508,-22.05947821640866,113.50577705375518,0.010365747059125852,3.0631541614220836,0.576895669640507
330,744,-1024,-489,479,20,4832,2553,52254,57638,5.15625,11.625,-16.0,-1.91015625,1.87109375,0.078125,0.294921875,0.15582275390625,-0.8106689453125,-0.4820556640625,-145.396799884009,-19.143639582396638,112.51670864364073,0.314982026815,0.15757240355,-0.847228288651,-0.494038850069,-145.38851552172434,-22.211684155950316,113.09645876352363,0.008284362284655344,3.068044573553678,0.5797501198829025
291,788,-1024,-220,658,41,4888,2575,52279,57632,4.546875,12.3125,-16.0,-0.859375,2.5703125,0.16015625,0.29833984375,0.15716552734375,-0.80914306640625,-0.482421875,-144.97940637361782,-19.339140523294542,112.24546337678798,0.318470269442,0.158900260925,-0.845558226109,-0.494307100773,-144.97482725556927,-22.425341417651524,112.8268791431271,0.00457911804855371,3.086200894356981,0.58141576633912
323,844,-1024,33,927,108,4965,2611,52299,57652,5.046875,13.1875,-16.0,0.12890625,3.62109375,0.421875,0.30303955078125,0.15936279296875,-0.80792236328125,-0.481201171875,-144.40059896622532,-19.65122849022543,112.08868757260007,0.323246061802,0.161143451929,-0.844168305397,-0.492937892675,-144.4002952566147,-22.760548210755758,112.6686081822404,0.0003037096106197623,3.1093197205303262,0.5799206096403395
345,803,-967,77,1060,182,5054,2649,52320,57680,5.390625,12.546875,-15.109375,0.30078125,4.140625,0.7109375,0.3084716796875,0.16168212890625,-0.806640625,-0.4794921875,-143.75359434612832,-20.03541694214549,111.93820043853408,0.328851759434,0.163475185633,-0.842700541019,-0.491065084934,-143.75586645203305,-23.184497145595948,112.51171621923186,0.002272105904722821,3.1490802034504597,0.5735157806977753
360,727,-932,44,1167,238,5154,2686,52345,57709,5.625,11.359375,-14.5625,0.171875,4.55859375,0.9296875,0.3145751953125,0.1639404296875,-0.80511474609375,-0.47772216796875,-143.05225290480348,-20.48133958840512,111.74227522397304,0.335177987814,0.165758028626,-0.84095454216,-0.489119648933,-143.0525672888236,-23.67748243357103,112.30684263873427,0.00031438402012895494,3.196142845165909,0.5645674147612283
395,664,-919,-3,1280,269,5265,2724,52376,57738,6.171875,10.375,-14.359375,-0.01171875,5.0,1.05078125,0.32135009765625,0.166259765625,-0.80322265625,-0.4759521484375,-142.27894111994306,-20.975454606953317,111.48524536269171,0.342194914818,0.168098166585,-0.838841676712,-0.487203925848,-142.27790476011876,-24.22358992256579,112.03832838803994,0.0010363598242975058,3.2481353156124726,0.5530830253482293
467,634,-986,-102,1508,287,5397,2768,52419,57764,7.296875,9.90625,-15.40625,-0.3984375,5.890625,1.12109375,0.32940673828125,0.1689453125,-0.80059814453125,-0.474365234375,-141.34546143025034,-21.540652323887393,111.09619965698009,0.350476831198,0.170778155327,-0.835955023766,-0.485478192568,-141.34845771873785,-24.84390613752415,111.63732850547501,0.0029962884875089912,3.3032538136367577,0.541128848494921
470,630,-836,-69,1618,282,5535,2819,52465,57796,7.34375,9.84375,-13.0625,-0.26953125,6.3203125,1.1015625,0.33782958984375,0.17205810546875,-0.79779052734375,-0.472412109375,-140.3302297124961,-22.115186360989757,110.7009704424002,0.359233558178,0.173838555813,-0.832861125469,-0.48344758153,-140.3348925228731,-25.486579604641648,111.21667875305413,0.004662810376999005,3.371393243651891,0.5157083106539204
435,618,-834,-72,1702,271,5679,2873,52515,57829,6.796875,9.65625,-13.03125,-0.28125,6.6484375,1.05859375,0.34661865234375,0.17535400390625,-0.79473876953125,-0.47039794921875,-139.25257600688633,-22.703986844087762,110.26491864069317,0.368326961994,0.177178606391,-0.829500794411,-0.481333732605,-139.25214136577495,-26.135208929595407,110.75702762500414,0.0004346411113829163,3.4312220855076454,0.49210898431097405
383,620,-778,-115,1823,279,5833,2930,52572,57861,5.984375,9.6875,-12.15625,-0.44921875,7.12109375,1.08984375,0.35601806640625,0.1788330078125,-0.791259765625,-0.46844482421875,-138.08504016967794,-23.319542850442208,109.75020578453812,0.378023415804,0.180723547935,-0.825687229633,-0.479248851538,-138.0778833504362,-26.810114837250865,110.22074536089163,0.007156819241743051,3.490571986808657,0.4705395763535023
369,608,-673,-79,1869,274,5988,2991,52632,57898,5.765625,9.5,-10.515625,-0.30859375,7.30078125,1.0703125,0.365478515625,0.18255615234375,-0.78759765625,-0.4661865234375,-136.87005801602626,-23.921812174335688,109.2318497957072,0.387846648693,0.184479236603,-0.821771144867,-0.476896703243,-136.85878307450568,-27.483121292604856,109.67846181623354,0.011274941520582615,3.5613091182691683,0.44661202052633087
321,545,-612,-13,1866,241,6139,3057,52692,57940,5.015625,8.515625,-9.5625,-0.05078125,7.2890625,0.94140625,0.37469482421875,0.18658447265625,-0.783935546875,-0.463623046875,-135.63375397394765,-24.48553257814959,108.73888236778166,0.397438675165,0.188520506024,-0.817914307117,-0.474256008863,-135.62192075990154,-28.120507941790077,109.16142159310095,0.011833214046106377,3.6349753636404856,0.4225392253192979
257,470,-630,46,1889,154,6285,3131,52753,57986,4.015625,7.34375,-9.84375,0.1796875,7.37890625,0.6015625,0.38360595703125,0.19110107421875,-0.78021240234375,-0.4608154296875,-134.3630090689614,-24.99022305387117,108.26714442831904,0.406775027514,0.193170517683,-0.813975512981,-0.471466690302,-134.33670031374393,-28.689509807255032,108.6520533233603,0.026308755217456792,3.6992867533838627,0.3849088950412636
248,468,-596,108,1933,44,6428,3218,52817,58033,3.875,7.3125,-9.3125,0.421875,7.55078125,0.171875,0.392333984375,0.1964111328125,-0.77630615234375,-0.45794677734375,-133.01872535460214,-25.420028566463884,107.78943779164103,0.415895521641,0.198595046997,-0.809879899025,-0.468541741371,-132.98413229897614,-29.17972344210486,108.14467663836132,0.03459305562600434,3.7596948756409745,0.35523884672028316
277,508,-532,174,1948,-18,6567,3312,52881,58085,4.328125,7.9375,-8.3125,0.6796875,7.609375,-0.0703125,0.40081787109375,0.2021484375,-0.77239990234375,-0.45477294921875,-131.64604648944996,-25.805663243635504,107.34256154793734,0.424790292978,0.204488784075,-0.805753469467,-0.465375930071,-131.59762324783622,-29.618605457141634,107.6575928264936,0.048423241613733126,3.8129422135061297,0.3150312785562619
276,555,-474,259,1925,-36,6701,3409,52943,58143,4.3125,8.671875,-7.40625,1.01171875,7.51953125,-0.140625,0.40899658203125,0.20806884765625,-0.76861572265625,-0.45123291015625,-130.27743808833384,-26.164343571545853,106.94348124359661,0.433352530003,0.210603043437,-0.80177885294,-0.461829334497,-130.21552342497148,-30.02517436123865,107.22122776304744,0.061914663362358624,3.8608307896927982,0.2777465194508295
298,573,-434,310,1894,-26,6831,3506,53003,58206,4.65625,8.953125,-6.78125,1.2109375,7.3984375,-0.1015625,0.41693115234375,0.2139892578125,-0.76495361328125,-0.4473876953125,-128.92477165425763,-26.512539334575777,106.58272044198084,0.441674590111,0.216684103012,-0.797920942307,-0.457986682653,-128.85096449688334,-30.42206876544366,106.81982330905846,0.07380715737429,3.9095294308678845,0.23710286707762407
285,592,-442,338,1856,8,6959,3599,53061,58271,4.453125,9.25,-6.90625,1.3203125,7.25,0.03125,0.42474365234375,0.21966552734375,-0.76141357421875,-0.44342041015625,-127.60101722704206,-26.872254847909254,106.23570448941125,0.449808180332,0.222565963864,-0.794175684452,-0.453934580088,-127.51408300567817,-30.823335738524882,106.44196962514819,0.08693422136389017,3.9510808906156285,0.20626513573694183
248,606,-454,361,1841,51,7085,3690,53118,58340,3.875,9.46875,-7.09375,1.41015625,7.19140625,0.19921875,0.43243408203125,0.2252197265625,-0.7579345703125,-0.439208984375,-126.29106959388247,-27.237272832524177,105.9089612088296,0.457888960838,0.228263363242,-0.790480732918,-0.449655503035,-126.18945459567226,-31.240067540511415,106.07633406487827,0.10161499821020925,4.002794707987238,0.16737285604867225
234,598,-460,366,1838,100,7212,3776,53175,58413,3.65625,9.34375,-7.1875,1.4296875,7.1796875,0.390625,0.440185546875,0.23046875,-0.75445556640625,-0.43475341796875,-124.99116386415157,-27.63302222928596,105.58362208271473,0.466025471687,0.233716413379,-0.786779046059,-0.445178568363,-124.86976575471301,-31.683531120738294,105.70834932115508,0.12139810943855878,4.050508891452335,0.12472723844035727
251,594,-452,353,1833,189,7343,3855,53232,58490,3.921875,9.28125,-7.0625,1.37890625,7.16015625,0.73828125,0.44818115234375,0.23529052734375,-0.7509765625,-0.4300537109375,-123.69531907751379,-28.084417377557457,105.24485175623568,0.47433885932,0.238678872585,-0.783090054989,-0.440466046333,-123.56424536874485,-32.18401723381507,105.33051040659178,0.13107370876893754,4.099599856257612,0.08565865035610898
266,582,-432,346,1825,256,7475,3927,53289,58569,4.15625,9.09375,-6.75,1.3515625,7.12890625,1.0,0.45623779296875,0.23968505859375,-0.74749755859375,-0.42523193359375,-122.41806031847803,-28.569850561381205,104.89255451182035,0.482746392488,0.243260875344,-0.779409110546,-0.435551345348,-122.26932137631053,-32.72508324849918,104.9444211672296,0.1487389421674976,4.1552326871179766,0.05186665540925617
