ax,ay,az,wx,wy,wz,q_w,q_x,q_y,q_z,psi,theta,phi
-0.45,0.2,6.97,0.12,-0.07,0.04,0.88396,0.368,-0.2748,0.08761,-3.2519886426113493,-33.38796556027324,46.180256817210136
-0.46,0.19,6.97,0.12,-0.07,0.04,0.88395,0.36802,-0.2748,0.08763,-3.2504645124271008,-33.38883905130432,46.1824954494731
-0.45,0.19,6.96,0.12,-0.07,0.04,0.88394,0.36804,-0.2748,0.08765,-3.2489404080339597,-33.3897126609078,46.184734075302835
-0.46,0.2,6.97,0.12,-0.07,0.04,0.88393,0.36806,-0.2748,0.08767,-3.2474163294361467,-33.39058638908745,46.186972694695854
-0.46,0.2,6.97,0.12,-0.07,0.04,0.88392,0.36808,-0.2748,0.08769,-3.245892276637868,-33.39146023584706,46.18921130764868
-0.45,0.21,6.98,0.12,-0.07,0.04,0.88391,0.3681,-0.2748,0.08771,-3.2443682496433506,-33.39233420119039,46.19144991415782
-0.47,0.2,6.99,0.12,-0.07,0.04,0.8839,0.36812,-0.2748,0.08773,-3.2428442484567994,-33.39320828512124,46.193688514219794
-0.44,0.21,6.97,0.12,-0.07,0.04,0.88389,0.36814,-0.2748,0.08775,-3.241320273082438,-33.39408248764339,46.195927107831146
-0.45,0.21,6.99,0.12,-0.07,0.04,0.88388,0.36816,-0.2748,0.08777,-3.239796323524471,-33.3949568087606,46.19816569498835
-0.43,0.21,7.01,0.12,-0.07,0.04,0.88387,0.36817,-0.2748,0.08779,-3.237924373276909,-33.39571075342777,46.19919987619315
-0.44,0.2,7.0,0.12,-0.07,0.04,0.88386,0.36819,-0.2748,0.08781,-3.236400459707044,-33.396585283082906,46.20143844951446
-0.44,0.2,6.99,0.12,-0.07,0.04,0.88385,0.36821,-0.2748,0.08783,-3.234876571965301,-33.397459931343704,46.20367701637189
-0.44,0.2,7.0,0.12,-0.07,0.04,0.88384,0.36823,-0.2748,0.08785,-3.2333527100559034,-33.39833469821393,46.20591557676198
-0.45,0.19,6.98,0.12,-0.07,0.04,0.88383,0.36825,-0.2748,0.08787,-3.2318288739830536,-33.3992095836974,46.208154130681244
-0.45,0.21,6.96,0.12,-0.06,0.04,0.88382,0.36827,-0.2748,0.08789,-3.230305063750971,-33.40008458779788,46.21039267812617
-0.47,0.2,6.97,0.12,-0.07,0.04,0.88381,0.36829,-0.2748,0.08791,-3.2287812793638735,-33.40095971051915,46.21263121909332
-0.47,0.2,6.97,0.12,-0.07,0.03,0.8838,0.36831,-0.2748,0.08793,-3.2272575208259666,-33.40183495186502,46.21486975357917
-0.48,0.2,6.96,0.12,-0.07,0.04,0.88379,0.36833,-0.2748,0.08795,-3.2257337881414663,-33.40271031183926,46.217108281580266
-0.45,0.2,6.95,0.12,-0.07,0.03,0.88378,0.36835,-0.2748,0.08797,-3.224210081314583,-33.403585790445675,46.219346803093124
-0.48,0.18,6.98,0.12,-0.07,0.03,0.88377,0.36837,-0.2748,0.08799,-3.2226864003495352,-33.40446138768805,46.221585318114265
-0.47,0.19,7.0,0.12,-0.07,0.03,0.88376,0.36839,-0.2748,0.08801,-3.221162745250529,-33.40533710357018,46.2238238266402
-0.47,0.19,7.01,0.12,-0.07,0.03,0.88375,0.36841,-0.2748,0.08803,-3.219639116021783,-33.406212938095855,46.226062328667446
-0.47,0.18,7.01,0.12,-0.07,0.04,0.88374,0.36842,-0.2748,0.08805,-3.217767275374396,-33.40696802370149,46.22709640062246
-0.46,0.17,7.0,0.12,-0.07,0.04,0.88373,0.36844,-0.2748,0.08807,-3.2162436822293365,-33.407844066852114,46.22933488873338
-0.47,0.17,6.99,0.12,-0.07,0.03,0.88372,0.36846,-0.2748,0.08809,-3.2147201149662554,-33.40872022865689,46.231573370335916
-0.46,0.17,7.01,0.12,-0.07,0.03,0.88371,0.36848,-0.2748,0.08811,-3.213196573589361,-33.40959650911961,46.23381184542652
-0.48,0.16,7.03,0.12,-0.07,0.03,0.8837,0.3685,-0.2748,0.08813,-3.2116730581028663,-33.410472908244074,46.236050314001766
-0.46,0.18,7.02,0.12,-0.07,0.03,0.88369,0.36852,-0.2748,0.08815,-3.2101495685109827,-33.41134942603409,46.23828877605816
-0.48,0.18,7.01,0.12,-0.07,0.04,0.88368,0.36854,-0.2748,0.08817,-3.20862610481792,-33.41222606249344,46.24052723159222
-0.46,0.18,6.99,0.12,-0.07,0.03,0.88367,0.36856,-0.2748,0.08819,-3.2071026670278906,-33.41310281762592,46.24276568060048
-0.47,0.18,6.96,0.12,-0.06,0.04,0.88366,0.36857,-0.2748,0.08821,-3.2052308853031057,-33.41385859462711,46.243799680050024
-0.49,0.17,6.97,0.12,-0.07,0.04,0.88365,0.36859,-0.2748,0.08823,-3.2037074836547803,-33.41473555843767,46.246038115092844
-0.48,0.18,6.98,0.12,-0.07,0.04,0.88364,0.36861,-0.2748,0.08825,-3.2021841079212083,-33.41561264093198,46.24827654360013
-0.49,0.18,6.98,0.12,-0.07,0.04,0.88363,0.36863,-0.2748,0.08827,-3.2006607581065913,-33.41648984211387,46.25051496556839
-0.46,0.19,6.98,0.12,-0.07,0.03,0.88362,0.36865,-0.2748,0.08829,-3.1991374342151477,-33.417367161987116,46.25275338099416
-0.47,0.18,6.99,0.12,-0.07,0.03,0.88361,0.36867,-0.2748,0.08831,-3.1976141362510755,-33.41824460055554,46.25499178987396
-0.45,0.19,6.99,0.12,-0.07,0.03,0.8836,0.36869,-0.2748,0.08833,-3.1960908642185943,-33.41912215782293,46.257230192204304
-0.47,0.19,7.0,0.12,-0.06,0.03,0.88359,0.36871,-0.2748,0.08835,-3.1945676181219125,-33.41999983379311,46.25946858798172
-0.45,0.21,7.0,0.12,-0.06,0.03,0.88358,0.36873,-0.2748,0.08837,-3.1930443979652345,-33.42087762846988,46.26170697720273
-0.45,0.2,7.01,0.12,-0.06,0.03,0.88357,0.36875,-0.2748,0.08839,-3.1915212037527776,-33.42175554185703,46.26394535986387
-0.44,0.2,7.02,0.12,-0.06,0.04,0.88356,0.36877,-0.2748,0.08841,-3.189998035488735,-33.42263357395839,46.26618373596165
-0.45,0.2,7.0,0.12,-0.07,0.03,0.88355,0.36879,-0.2748,0.08843,-3.188474893177334,-33.42351172477775,46.26842210549258
-0.46,0.2,6.98,0.12,-0.07,0.03,0.88354,0.36881,-0.2748,0.08845,-3.186951776822769,-33.42438999431893,46.270660468453215
-0.44,0.2,6.97,0.12,-0.06,0.04,0.88353,0.36882,-0.2748,0.08847,-3.1850801055447966,-33.42514691305224,46.2716943579043
-0.45,0.19,6.98,0.12,-0.07,0.04,0.88352,0.36884,-0.2748,0.08849,-3.183557025427452,-33.4260253913589,46.2739327068192
-0.44,0.2,7.0,0.12,-0.07,0.03,0.88351,0.36886,-0.2748,0.08851,-3.182033971278659,-33.42690398839803,46.276171049154065
-0.46,0.2,6.99,0.12,-0.07,0.03,0.8835,0.36888,-0.2748,0.08853,-3.1805109431026244,-33.42778270417344,46.278409384905416
-0.46,0.2,6.98,0.12,-0.07,0.04,0.88349,0.3689,-0.2748,0.08855,-3.1789879409035557,-33.42866153868895,46.2806477140698
-0.45,0.2,6.99,0.12,-0.07,0.04,0.88348,0.36892,-0.2748,0.08857,-3.177464964685662,-33.42954049194836,46.282886036643724
-0.44,0.2,7.01,0.12,-0.07,0.04,0.88347,0.36894,-0.2748,0.08859,-3.1759420144531467,-33.43041956395551,46.28512435262373
-0.44,0.2,7.0,0.12,-0.07,0.04,0.88346,0.36896,-0.2748,0.08861,-3.174419090210221,-33.43129875471419,46.287362662006316
-0.45,0.2,6.99,0.12,-0.06,0.04,0.88345,0.36898,-0.2748,0.08863,-3.1728961919610894,-33.43217806422823,46.289600964788036
-0.45,0.21,7.01,0.12,-0.06,0.04,0.88344,0.369,-0.2748,0.08865,-3.1713733197099585,-33.43305749250145,46.2918392609654
-0.47,0.21,7.02,0.12,-0.06,0.04,0.88343,0.36902,-0.2748,0.08867,-3.169850473461036,-33.43393703953764,46.29407755053496
-0.45,0.23,7.02,0.12,-0.07,0.04,0.88342,0.36904,-0.2748,0.08869,-3.1683276532185247,-33.43481670534065,46.2963158334932
-0.47,0.22,7.02,0.12,-0.06,0.03,0.88341,0.36906,-0.2748,0.08871,-3.1668048589866364,-33.435696489914285,46.29855410983669
-0.46,0.23,7.0,0.12,-0.06,0.03,0.8834,0.36908,-0.2748,0.08873,-3.1652820907695736,-33.43657639326236,46.30079237956192
-0.48,0.22,7.0,0.12,-0.06,0.04,0.88339,0.36909,-0.2748,0.08875,-3.163410540783579,-33.43733454430155,46.301826151043244
-0.46,0.21,7.01,0.12,-0.06,0.04,0.88338,0.36911,-0.2748,0.08877,-3.1618878089066946,-33.43821465650962,46.304064406636236
-0.45,0.19,7.01,0.12,-0.06,0.04,0.88337,0.36913,-0.2748,0.08879,-3.160365103056342,-33.43909488750282,46.30630265560129
-0.45,0.19,7.01,0.12,-0.06,0.04,0.88336,0.36915,-0.2748,0.08881,-3.1588424232367167,-33.439975237284976,46.3085408979349
-0.45,0.19,7.03,0.12,-0.06,0.04,0.88335,0.36917,-0.2748,0.08883,-3.1573197694520343,-33.44085570585991,46.31077913363363
-0.46,0.19,7.01,0.12,-0.06,0.04,0.88334,0.36919,-0.2748,0.08885,-3.155797141706496,-33.44173629323146,46.31301736269397
-0.44,0.19,7.0,0.12,-0.06,0.03,0.88333,0.36921,-0.2748,0.08887,-3.1542745400043013,-33.44261699940341,46.31525558511248
-0.46,0.19,6.99,0.12,-0.06,0.03,0.88332,0.36923,-0.2748,0.08889,-3.1527519643496627,-33.44349782437965,46.31749380088568
-0.45,0.2,7.0,0.12,-0.06,0.03,0.88331,0.36925,-0.2748,0.08891,-3.1512294147467785,-33.44437876816397,46.31973201001009
-0.46,0.19,6.98,0.12,-0.06,0.03,0.8833,0.36927,-0.2748,0.08893,-3.1497068911998563,-33.445259830760186,46.321970212482256
-0.45,0.19,6.98,0.12,-0.06,0.03,0.88329,0.36929,-0.2748,0.08895,-3.148184393713097,-33.44614101217215,46.324208408298695
-0.45,0.22,6.97,0.12,-0.06,0.03,0.88328,0.36931,-0.2748,0.08897,-3.146661922290707,-33.44702231240368,46.326446597455934
-0.46,0.21,6.99,0.12,-0.06,0.03,0.88327,0.36933,-0.2748,0.08899,-3.145139476936885,-33.44790373145862,46.32868477995051
-0.46,0.19,6.98,0.12,-0.06,0.04,0.88326,0.36934,-0.2748,0.08901,-3.1432680384937557,-33.44866302526036,46.329718440470806
-0.46,0.21,6.98,0.12,-0.06,0.04,0.88325,0.36936,-0.2748,0.08903,-3.1417456295755266,-33.44954465326317,46.331956608752954
-0.46,0.2,7.02,0.12,-0.06,0.04,0.88324,0.36938,-0.2748,0.08905,-3.1402232467375626,-33.4504264001001,46.334194770362735
-0.47,0.19,7.04,0.12,-0.06,0.03,0.88323,0.3694,-0.2748,0.08907,-3.138700889984074,-33.451308265774976,46.336432925296684
-0.46,0.18,7.02,0.12,-0.06,0.04,0.88322,0.36942,-0.2748,0.08909,-3.137178559319254,-33.452190250291636,46.338671073551325
-0.47,0.19,7.02,0.12,-0.07,0.04,0.88321,0.36944,-0.2748,0.08911,-3.1356562547473117,-33.45307235365391,46.340909215123176
-0.46,0.21,7.02,0.12,-0.07,0.04,0.8832,0.36946,-0.2748,0.08913,-3.1341339762724476,-33.45395457586565,46.34314735000879
-0.48,0.2,7.02,0.12,-0.07,0.04,0.88319,0.36948,-0.2748,0.08915,-3.1326117238988616,-33.454836916930674,46.34538547820468
-0.48,0.2,7.0,0.12,-0.07,0.04,0.88318,0.3695,-0.2748,0.08917,-3.131089497630758,-33.45571937685282,46.34762359970742
-0.48,0.18,7.0,0.12,-0.07,0.04,0.88317,0.36952,-0.2748,0.08919,-3.1295672974723363,-33.45660195563593,46.349861714513494
-0.48,0.19,6.99,0.12,-0.07,0.03,0.88316,0.36954,-0.2748,0.08921,-3.128045123427802,-33.45748465328385,46.35209982261946
-0.46,0.19,6.97,0.12,-0.07,0.03,0.88315,0.36956,-0.2748,0.08923,-3.1265229755013504,-33.45836746980042,46.354337924021834
-0.47,0.19,6.97,0.12,-0.07,0.03,0.88314,0.36958,-0.2748,0.08925,-3.1250008536971845,-33.45925040518948,46.35657601871716
-0.46,0.2,6.98,0.12,-0.06,0.03,0.88313,0.3696,-0.2748,0.08927,-3.1234787580195054,-33.460133459454845,46.35881410670197
-0.46,0.2,6.98,0.12,-0.06,0.04,0.88312,0.36961,-0.2748,0.08929,-3.1216074420505104,-33.46089398667663,46.35984764821632
-0.46,0.2,6.99,0.12,-0.06,0.04,0.88311,0.36963,-0.2748,0.08931,-3.1200853829112734,-33.46177724998493,46.36208572190236
-0.46,0.19,7.0,0.12,-0.06,0.03,0.8831,0.36965,-0.2748,0.08933,-3.11856334991021,-33.462660632180295,46.36432378886815
-0.45,0.19,7.0,0.12,-0.06,0.04,0.88309,0.36966,-0.2748,0.08935,-3.116692042266124,-33.46342140135044,46.365357294513686
-0.45,0.16,6.99,0.12,-0.06,0.04,0.88308,0.36968,-0.2748,0.08937,-3.115170045823939,-33.46430499260796,46.367595347162904
-0.46,0.17,7.01,0.12,-0.06,0.04,0.88307,0.3697,-0.2748,0.08939,-3.113648075531619,-33.46518870276331,46.36983339308221
-0.47,0.19,7.0,0.12,-0.06,0.04,0.88306,0.36972,-0.2748,0.08941,-3.112126131393365,-33.46607253182032,46.372071432268164
-0.47,0.2,7.02,0.12,-0.06,0.04,0.88305,0.36974,-0.2748,0.08943,-3.1106042134133776,-33.46695647978286,46.374309464717264
-0.45,0.2,7.01,0.12,-0.06,0.04,0.88304,0.36976,-0.2748,0.08945,-3.1090823215958516,-33.46784054665477,46.376547490426056
-0.46,0.2,6.99,0.12,-0.06,0.04,0.88303,0.36978,-0.2748,0.08947,-3.1075604559449923,-33.468724732439895,46.3787855093911
-0.45,0.19,6.99,0.12,-0.07,0.04,0.88302,0.3698,-0.2748,0.08949,-3.1060386164649914,-33.46960903714209,46.3810235216089
-0.46,0.18,6.98,0.12,-0.06,0.04,0.88301,0.36982,-0.2748,0.08951,-3.1045168031600534,-33.470493460765205,46.383261527076
-0.46,0.18,6.98,0.12,-0.06,0.03,0.883,0.36984,-0.2748,0.08953,-3.1029950160343738,-33.47137800331309,46.38549952578895
-0.46,0.17,6.98,0.12,-0.06,0.03,0.88299,0.36986,-0.2748,0.08955,-3.1014732550921527,-33.472262664789596,46.38773751774427
-0.46,0.18,6.97,0.12,-0.06,0.03,0.88298,0.36988,-0.2748,0.08957,-3.0999515203375885,-33.47314744519858,46.38997550293851
-0.44,0.18,6.99,0.12,-0.06,0.03,0.88297,0.3699,-0.2748,0.08959,-3.098429811774872,-33.4740323445439,46.39221348136819
-0.46,0.19,7.0,0.12,-0.06,0.03,0.88296,0.36992,-0.2748,0.08961,-3.0969081294082126,-33.47491736282939,46.394451453029866
-0.45,0.19,7.0,0.12,-0.06,0.03,0.88295,0.36994,-0.2748,0.08963,-3.0953864732417973,-33.47580250005895,46.39668941792005
-0.46,0.18,7.0,0.12,-0.06,0.03,0.88294,0.36996,-0.2748,0.08965,-3.093864843279833,-33.47668775623639,46.39892737603531
-0.46,0.19,6.99,0.12,-0.06,0.03,0.88293,0.36998,-0.2748,0.08967,-3.0923432395265054,-33.477573131365574,46.40116532737214
-0.47,0.19,6.99,0.12,-0.06,0.04,0.88292,0.36999,-0.2748,0.08969,-3.090472086482616,-33.4783354053029,46.402198690459215
-0.45,0.2,6.98,0.12,-0.06,0.04,0.88291,0.37001,-0.2748,0.08971,-3.0889505194134017,-33.479220989610404,46.404436627374544
-0.46,0.19,6.99,0.12,-0.06,0.04,0.8829,0.37003,-0.2748,0.08973,-3.087428978564507,-33.480106692880454,46.40667455750177
-0.45,0.19,7.0,0.12,-0.06,0.04,0.88289,0.37005,-0.2748,0.08975,-3.085907463940132,-33.48099251511691,46.408912480837444
-0.45,0.18,7.01,0.12,-0.06,0.04,0.88288,0.37006,-0.2748,0.08977,-3.0840363298689657,-33.48175512139992,46.40994580024621
-0.45,0.18,7.0,0.12,-0.06,0.04,0.88287,0.37008,-0.2748,0.08979,-3.0825148519565992,-33.48264115284094,46.412183709136364
-0.45,0.19,6.99,0.12,-0.06,0.04,0.88286,0.3701,-0.2748,0.08981,-3.080993400280431,-33.48352730325915,46.41442161122529
-0.46,0.19,7.0,0.12,-0.06,0.04,0.88285,0.37012,-0.2748,0.08983,-3.0794719748446573,-33.48441357265845,46.416659506509525
-0.45,0.2,6.97,0.12,-0.06,0.04,0.88284,0.37014,-0.2748,0.08985,-3.0779505756534737,-33.48529996104268,46.41889739498559
-0.45,0.2,6.99,0.12,-0.06,0.04,0.88283,0.37016,-0.2748,0.08987,-3.0764292027110716,-33.486186468415696,46.42113527665006
-0.46,0.2,7.01,0.12,-0.06,0.04,0.88282,0.37018,-0.2748,0.08989,-3.0749078560216523,-33.48707309478139,46.423373151499455
-0.46,0.2,7.01,0.12,-0.06,0.04,0.88281,0.3702,-0.2748,0.08991,-3.0733865355894068,-33.48795984014361,46.42561101953032
-0.45,0.21,6.99,0.12,-0.07,0.04,0.8828,0.37022,-0.2748,0.08993,-3.071865241418531,-33.48884670450623,46.427848880739184
-0.45,0.21,6.98,0.12,-0.07,0.04,0.88279,0.37024,-0.2748,0.08995,-3.0703439735132214,-33.48973368787311,46.430086735122615
-0.45,0.21,6.98,0.12,-0.07,0.04,0.88278,0.37026,-0.2748,0.08997,-3.0688227318776677,-33.490620790248144,46.43232458267712
-0.46,0.21,6.96,0.12,-0.07,0.04,0.88277,0.37028,-0.2748,0.08999,-3.067301516516066,-33.491508011635176,46.434562423399264
-0.47,0.21,6.97,0.12,-0.07,0.04,0.88276,0.3703,-0.2748,0.09001,-3.065780327432615,-33.49239535203808,46.436800257285576
-0.46,0.21,6.97,0.12,-0.07,0.04,0.88275,0.37031,-0.2748,0.09003,-3.0639093069537453,-33.493159103034465,46.437833463921244
-0.47,0.21,6.97,0.12,-0.07,0.04,0.88274,0.37033,-0.2748,0.09005,-3.062388154677515,-33.49404665273076,46.44007128328207
-0.45,0.21,6.99,0.12,-0.07,0.04,0.88273,0.37035,-0.2748,0.09007,-3.0608670286911064,-33.49493432145375,46.4423090957974
-0.46,0.21,6.98,0.12,-0.07,0.04,0.88272,0.37037,-0.2748,0.09009,-3.0593459289987033,-33.495822109207325,46.444546901463774
-0.46,0.21,6.97,0.12,-0.07,0.04,0.88271,0.37039,-0.2748,0.09011,-3.0578248556045113,-33.496710015995355,46.446784700277725
-0.45,0.21,7.0,0.12,-0.07,0.04,0.8827,0.37041,-0.2748,0.09013,-3.056303808512714,-33.49759804182172,46.4490224922358
-0.45,0.21,6.99,0.12,-0.07,0.04,0.88269,0.37043,-0.2748,0.09015,-3.05478278772751,-33.498486186690286,46.451260277334534
-0.44,0.2,6.99,0.12,-0.07,0.04,0.88268,0.37045,-0.2748,0.09017,-3.053261793253087,-33.499374450604954,46.45349805557048
-0.45,0.2,7.01,0.12,-0.07,0.04,0.88267,0.37047,-0.2748,0.09019,-3.051740825093642,-33.50026283356957,46.45573582694019
-0.45,0.22,7.02,0.12,-0.07,0.04,0.88266,0.37049,-0.2748,0.09021,-3.050219883253361,-33.50115133558803,46.45797359144018
-0.47,0.2,6.98,0.12,-0.07,0.04,0.88265,0.3705,-0.2748,0.09023,-3.048348945212974,-33.50191596088009,46.45900670799011
-0.47,0.21,6.97,0.12,-0.07,0.03,0.88264,0.37052,-0.2748,0.09025,-3.046828040252663,-33.50280467226006,46.46124445790338
-0.47,0.19,6.96,0.12,-0.07,0.03,0.88263,0.37054,-0.2748,0.09027,-3.045307161623179,-33.503693502704735,46.463482200937264
-0.46,0.19,6.98,0.12,-0.07,0.04,0.88262,0.37056,-0.2748,0.09029,-3.0437863093287274,-33.504582452217974,46.46571993708833
-0.46,0.18,6.98,0.12,-0.07,0.03,0.88261,0.37058,-0.2748,0.09031,-3.0422654833734906,-33.50547152080369,46.46795766635311
-0.46,0.18,6.99,0.12,-0.07,0.04,0.8826,0.3706,-0.2748,0.09033,-3.040744683761663,-33.50636070846573,46.47019538872814
-0.47,0.2,7.0,0.12,-0.07,0.04,0.88259,0.37062,-0.2748,0.09035,-3.039223910497434,-33.50725001520799,46.47243310420999
-0.47,0.2,6.98,0.12,-0.07,0.04,0.88258,0.37064,-0.2748,0.09037,-3.0377031635849936,-33.50813944103438,46.47467081279518
-0.45,0.21,6.98,0.12,-0.07,0.04,0.88257,0.37066,-0.2748,0.09039,-3.036182443028537,-33.509028985948746,46.47690851448028
-0.46,0.2,6.98,0.12,-0.07,0.04,0.88256,0.37067,-0.2748,0.09041,-3.034311577147408,-33.509794395500556,46.477941548410314
-0.46,0.2,6.99,0.12,-0.06,0.03,0.88255,0.37069,-0.2748,0.09043,-3.0327908935361534,-33.51068414983775,46.48017923545366
-0.46,0.2,7.01,0.12,-0.06,0.04,0.88254,0.37071,-0.2748,0.09045,-3.0312702362925386,-33.51157402327381,46.48241691558724
-0.45,0.21,6.98,0.12,-0.06,0.04,0.88253,0.37073,-0.2748,0.09047,-3.029749605420761,-33.512464015812625,46.48465458880761
-0.46,0.2,6.98,0.12,-0.06,0.04,0.88252,0.37075,-0.2748,0.09049,-3.028229000925006,-33.51335412745808,46.48689225511129
-0.46,0.19,6.99,0.12,-0.06,0.04,0.88251,0.37077,-0.2748,0.09051,-3.026708422809461,-33.51424435821408,46.489129914494846
-0.46,0.19,7.01,0.12,-0.06,0.04,0.8825,0.37078,-0.2748,0.09053,-3.0248375975125037,-33.515010281208056,46.490162888856574
-0.46,0.18,7.03,0.12,-0.06,0.04,0.88249,0.3708,-0.2748,0.09055,-3.0233170563849643,-33.5159007214273,46.49240053356202
-0.47,0.19,7.04,0.12,-0.06,0.04,0.88248,0.37082,-0.2748,0.09057,-3.0217965416492976,-33.516791280767954,46.49463817133767
-0.47,0.18,7.03,0.12,-0.06,0.04,0.88247,0.37084,-0.2748,0.09059,-3.0202760533096926,-33.517681959233926,46.4968758021801
-0.47,0.19,7.04,0.12,-0.06,0.04,0.88246,0.37086,-0.2748,0.09061,-3.0187555913703346,-33.51857275682911,46.499113426085835
-0.48,0.19,7.04,0.12,-0.06,0.04,0.88245,0.37088,-0.2748,0.09063,-3.017235155835416,-33.519463673557404,46.501351043051415
-0.47,0.19,7.03,0.12,-0.06,0.04,0.88244,0.3709,-0.2748,0.09065,-3.015714746709122,-33.5203547094227,46.503588653073415
-0.48,0.18,7.02,0.12,-0.06,0.04,0.88243,0.37092,-0.2748,0.09067,-3.01419436399564,-33.521245864428884,46.50582625614836
-0.47,0.18,7.02,0.12,-0.06,0.04,0.88242,0.37094,-0.2748,0.09069,-3.012674007699159,-33.52213713857987,46.50806385227282
-0.48,0.17,7.01,0.12,-0.06,0.04,0.88241,0.37096,-0.2748,0.09071,-3.0111536778238666,-33.523028531879554,46.510301441443325
-0.46,0.17,7.0,0.12,-0.06,0.04,0.8824,0.37097,-0.2748,0.09073,-3.0092829357240283,-33.523795329904374,46.51133432503934
-0.45,0.18,6.99,0.12,-0.06,0.04,0.88239,0.37099,-0.2748,0.09075,-3.007762642909409,-33.52468693273578,46.51357189947056
-0.46,0.19,6.97,0.12,-0.06,0.04,0.88238,0.37101,-0.2748,0.09077,-3.006242376527631,-33.52557865472679,46.51580946693819
-0.46,0.18,6.98,0.12,-0.06,0.04,0.88237,0.37103,-0.2748,0.09079,-3.004722136582889,-33.52647049588131,46.51804702743876
-0.48,0.18,6.98,0.12,-0.06,0.04,0.88236,0.37105,-0.2748,0.09081,-3.003201923079359,-33.52736245620324,46.52028458096883
-0.48,0.2,6.98,0.12,-0.06,0.04,0.88235,0.37107,-0.2748,0.09083,-3.0016817360212382,-33.528254535696476,46.52252212752496
-0.49,0.2,6.98,0.12,-0.06,0.04,0.88234,0.37109,-0.2748,0.09085,-3.0001615754127,-33.529146734364936,46.52475966710366
-0.46,0.21,6.99,0.12,-0.06,0.04,0.88233,0.37111,-0.2748,0.09087,-2.998641441257942,-33.53003905221251,46.52699719970154
-0.47,0.19,7.0,0.12,-0.06,0.04,0.88232,0.37113,-0.2748,0.09089,-2.9971213335611426,-33.530931489243116,46.529234725315106
-0.48,0.2,7.01,0.12,-0.06,0.04,0.88231,0.37114,-0.2748,0.09091,-2.9952506643002463,-33.53169907218885,46.530267525679875
-0.47,0.2,7.01,0.12,-0.06,0.04,0.8823,0.37116,-0.2748,0.09093,-2.993730593729295,-33.53259171881278,46.532505036499224
-0.46,0.2,6.99,0.12,-0.06,0.04,0.88229,0.37118,-0.2748,0.09095,-2.9922105496279534,-33.53348448463067,46.534742540324636
-0.46,0.2,7.0,0.12,-0.06,0.04,0.88228,0.3712,-0.2748,0.09097,-2.9906905320004125,-33.53437736964642,46.53698003715264
-0.47,0.2,7.0,0.12,-0.06,0.04,0.88227,0.37122,-0.2748,0.09099,-2.9891705408508487,-33.535270373863945,46.53921752697982
-0.45,0.2,7.0,0.12,-0.06,0.04,0.88226,0.37124,-0.2748,0.09101,-2.9876505761834573,-33.53616349728716,46.54145500980268
-0.45,0.2,7.01,0.12,-0.06,0.04,0.88225,0.37126,-0.2748,0.09103,-2.986130638002411,-33.537056739919954,46.543692485617825
-0.44,0.21,6.99,0.12,-0.06,0.04,0.88224,0.37128,-0.2748,0.09105,-2.984610726311901,-33.53795010176628,46.54592995442178
-0.45,0.21,6.99,0.12,-0.06,0.04,0.88223,0.3713,-0.2748,0.09107,-2.983090841116116,-33.53884358283001,46.54816741621109
-0.45,0.22,7.03,0.12,-0.06,0.04,0.88222,0.37131,-0.2748,0.09109,-2.981220244939518,-33.53961195093599,46.54920013312463
-0.45,0.21,7.03,0.12,-0.06,0.04,0.88221,0.37133,-0.2748,0.09111,-2.9797003969347235,-33.54050564165479,46.55143758006482
-0.45,0.21,7.02,0.12,-0.06,0.04,0.8822,0.37135,-0.2748,0.09113,-2.978180575436299,-33.54139945160194,46.55367501998075
-0.45,0.2,6.99,0.12,-0.06,0.04,0.88219,0.37137,-0.2748,0.09115,-2.9766607804484195,-33.54229338078138,46.55591245286895
-0.46,0.21,6.98,0.12,-0.06,0.04,0.88218,0.37139,-0.2748,0.09117,-2.9751410119752753,-33.54318742919702,46.558149878726
-0.45,0.2,6.99,0.12,-0.06,0.04,0.88217,0.37141,-0.2748,0.09119,-2.973621270021047,-33.54408159685279,46.56038729754841
-0.46,0.19,7.02,0.12,-0.06,0.04,0.88216,0.37143,-0.2748,0.09121,-2.9721015545899117,-33.54497588375259,46.56262470933277
-0.46,0.2,7.01,0.12,-0.06,0.04,0.88215,0.37145,-0.2748,0.09123,-2.9705818656860625,-33.54587028990035,46.56486211407562
-0.46,0.21,6.98,0.12,-0.06,0.04,0.88214,0.37147,-0.2748,0.09125,-2.969062203313675,-33.54676481530001,46.567099511773534
-0.45,0.2,6.99,0.12,-0.06,0.04,0.88213,0.37148,-0.2748,0.09127,-2.967191680466651,-33.54753396880601,46.56813214501595
-0.46,0.2,6.99,0.12,-0.06,0.04,0.88212,0.3715,-0.2748,0.09129,-2.965672055350385,-33.54842870392253,46.57036952780986
-0.45,0.22,6.97,0.12,-0.06,0.04,0.88211,0.37152,-0.2748,0.09131,-2.964152456777226,-33.54932355830191,46.57260690354919
-0.45,0.21,6.97,0.12,-0.06,0.04,0.8821,0.37154,-0.2748,0.09133,-2.962632884751352,-33.55021853194805,46.57484427223049
-0.46,0.21,6.97,0.12,-0.06,0.04,0.88209,0.37156,-0.2748,0.09135,-2.9611133392769458,-33.5511136248649,46.577081633850305
-0.46,0.21,7.0,0.12,-0.06,0.04,0.88208,0.37158,-0.2748,0.09137,-2.959593820358191,-33.55200883705635,46.57931898840523
