a_x_int,a_y_int,a_z_int,w_x_int,w_y_int,w_z_int,q_w_int,q_x_int,q_y_int,q_z_int,a_x,a_y,a_z,w_x,w_y,w_z,q_w,q_x,q_y,q_z,psi,theta,phi,q_w_ref,q_x_ref,q_y_ref,q_z_ref,psi_ref,theta_ref,phi_ref
-336,-40,374,-54,-26,18,16204,63537,122,64328,-0.0205078125,-0.00244140625,0.0228271484375,-0.0032958984375,-0.0015869140625,0.0010986328125,0.989013671875,-0.12200927734375,0.0074462890625,-0.07373046875,-8.503897270508038,-0.18693577904449798,-14.051557297980022,1.000090003014,0.005053918343,0.011199847795,-0.001227576635,-0.134185547777386,1.2843420205675962,0.5775758183697655
-325,-36,349,-20,-31,31,16204,63536,123,64332,-0.01983642578125,-0.002197265625,0.02130126953125,-0.001220703125,-0.00189208984375,0.00189208984375,0.989013671875,-0.1220703125,0.00750732421875,-0.073486328125,-8.476964884759235,-0.17711904010684149,-14.0592956204541,1.000092387199,0.005024360493,0.011421999894,-0.001226182794,-0.13393627163806218,1.3098057521563136,0.5741608079543058
-309,-28,330,31,-28,36,16205,63540,124,64336,-0.01885986328125,-0.001708984375,0.0201416015625,0.00189208984375,-0.001708984375,0.002197265625,0.98907470703125,-0.121826171875,0.007568359375,-0.0732421875,-8.449888315739367,-0.16468462538339487,-14.031536400356275,1.000094890594,0.005004090257,0.011644938961,-0.00122433214,-0.13362329653711494,1.3353612872720069,0.5718106458777665
-292,-16,327,95,-18,36,16206,63550,126,64340,-0.017822265625,-0.0009765625,0.01995849609375,0.00579833984375,-0.0010986328125,0.002197265625,0.9891357421875,-0.1212158203125,0.0076904296875,-0.072998046875,-8.424084415319818,-0.14228152438200314,-13.962709558448259,1.00009739399,0.004997778684,0.011869470589,-0.001222455641,-0.13328850007072093,1.361101729128127,0.5710600287341319
-265,-3,342,179,-8,28,16208,63568,128,64343,-0.01617431640625,-0.00018310546875,0.0208740234375,0.01092529296875,-0.00048828125,0.001708984375,0.9892578125,-0.1201171875,0.0078125,-0.07281494140625,-8.405226238071403,-0.11662556061296123,-13.837518223565183,1.000100016594,0.005008819047,0.012095347978,-0.001221289742,-0.13301061917326742,1.3869998517259285,0.5722967638989048
-248,11,367,223,3,20,16210,63591,130,64345,-0.01513671875,0.00067138671875,0.02239990234375,0.01361083984375,0.00018310546875,0.001220703125,0.9893798828125,-0.11871337890625,0.0079345703125,-0.07269287109375,-8.393575071420775,-0.08930262512111074,-13.677589037507884,1.000102639198,0.005036485381,0.012322179042,-0.00122075493,-0.13278045661929355,1.4130104077981376,0.5754378526085547
-235,20,398,241,8,13,16213,63616,132,64346,-0.01434326171875,0.001220703125,0.0242919921875,0.01470947265625,0.00048828125,0.00079345703125,0.98956298828125,-0.1171875,0.008056640625,-0.0726318359375,-8.388399501320078,-0.061763705079124084,-13.50288617454849,1.000105381012,0.005074911751,0.012548993342,-0.001220773556,-0.13259679848933434,1.4390214647515336,0.5798112236342525
-233,32,423,233,10,8,16215,63640,134,64347,-0.01422119140625,0.001953125,0.02581787109375,0.01422119140625,0.0006103515625,0.00048828125,0.98968505859375,-0.11572265625,0.0081787109375,-0.07257080078125,-8.383586313248053,-0.03480579237744979,-13.33592510937997,1.000108242035,0.005124570802,0.012774808332,-0.001221093815,-0.1324298319272794,1.4649203223989717,0.585471497250639
-276,77,413,159,23,18,16217,63658,138,64349,-0.016845703125,0.00469970703125,0.02520751953125,0.00970458984375,0.00140380859375,0.0010986328125,0.98980712890625,-0.1146240234375,0.0084228515625,-0.07244873046875,-8.373008931715141,0.0037395285732369173,-13.211633335194788,1.000111222267,0.005199365318,0.012995449826,-0.001219975413,-0.13206101781633736,1.4902293650501917,0.5940149604749339
-351,144,323,51,61,49,16218,63665,147,64353,-0.02142333984375,0.0087890625,0.01971435546875,0.00311279296875,0.00372314453125,0.00299072265625,0.9898681640625,-0.11419677734375,0.00897216796875,-0.07220458984375,-8.352371088994083,0.07284953665523834,-13.167072833900336,1.000114202499,0.005290453788,0.013210618868,-0.00121549191,-0.13128141029587342,1.514911678132599,0.6044315625901606
-396,177,270,-69,120,87,16217,63661,163,64360,-0.024169921875,0.01080322265625,0.0164794921875,-0.00421142578125,0.00732421875,0.00531005859375,0.98980712890625,-0.11444091796875,0.00994873046875,-0.07177734375,-8.316958965471835,0.18713513625309267,-13.204073163333456,1.000117301941,0.005377166439,0.013428360224,-0.001207254827,-0.13007232454703646,1.539886494637706,0.6143524331510568
-420,221,178,-49,182,133,16217,63660,185,64371,-0.025634765625,0.01348876953125,0.0108642578125,-0.00299072265625,0.0111083984375,0.00811767578125,0.98980712890625,-0.114501953125,0.01129150390625,-0.07110595703125,-8.258318688088378,0.34774627551437587,-13.222568380829209,1.000120282173,0.005478901789,0.013645338826,-0.001194584416,-0.1283278598173047,1.5647732404007046,0.6260024573442811
-428,269,88,20,271,192,16218,63666,216,64387,-0.026123046875,0.01641845703125,0.00537109375,0.001220703125,0.01654052734375,0.01171875,0.9898681640625,-0.1141357421875,0.01318359375,-0.07012939453125,-8.171968502848737,0.5782100869532605,-13.19616018301382,1.000123143196,0.005602044519,0.013861737214,-0.001176295686,-0.12590085702102405,1.589592715750529,0.640115497739433
-380,309,36,189,415,276,16221,63690,260,64409,-0.023193359375,0.01885986328125,0.002197265625,0.01153564453125,0.02532958984375,0.016845703125,0.99005126953125,-0.1126708984375,0.015869140625,-0.06878662109375,-8.053365975523917,0.9123033742228653,-13.049368689987277,1.000125646591,0.00576309301,0.014075201005,-0.001150051714,-0.12249687938743402,1.6140748583332576,0.6585868328595919
-277,242,128,458,492,333,16227,63740,310,64435,-0.01690673828125,0.0147705078125,0.0078125,0.0279541015625,0.030029296875,0.02032470703125,0.99041748046875,-0.109619140625,0.0189208984375,-0.06719970703125,-7.908747739864048,1.3033867838193196,-12.7218513260392,1.000128030777,0.005955450702,0.014290058054,-0.001118764631,-0.11845486078386375,1.6387165858334933,0.680655715110396
-147,102,265,852,520,358,16237,63828,360,64463,-0.00897216796875,0.0062255859375,0.01617431640625,0.052001953125,0.03173828125,0.0218505859375,0.99102783203125,-0.104248046875,0.02197265625,-0.06549072265625,-7.744022922296759,1.7131967079184358,-12.126150163294486,1.000130295753,0.006165312137,0.014522173442,-0.001086043427,-0.11419778034880507,1.6653370768518783,0.7047328566116958
-44,-51,469,1096,517,353,16248,63940,408,64489,-0.002685546875,-0.00311279296875,0.02862548828125,0.06689453125,0.03155517578125,0.02154541015625,0.99169921875,-0.097412109375,0.02490234375,-0.06390380859375,-7.585031912619102,2.1170599899149365,-11.360728235331491,1.000129342079,0.006066401489,0.014676334336,-0.001058448106,-0.1110936150728022,1.682979350092375,0.6934290903346528
11,-155,691,1196,443,305,16259,64056,443,64511,0.00067138671875,-0.00946044921875,0.04217529296875,0.072998046875,0.02703857421875,0.01861572265625,0.99237060546875,-0.09033203125,0.02703857421875,-0.06256103515625,-7.439490848754302,2.427892734101322,-10.560450429171786,1.000126123428,0.005953675136,0.014674183913,-0.001034890302,-0.10858544855308953,1.682697619513859,0.6805530089804709
-90,-168,888,998,312,233,16269,64155,473,64529,-0.0054931640625,-0.01025390625,0.05419921875,0.0609130859375,0.01904296875,0.01422119140625,0.99298095703125,-0.08428955078125,0.02886962890625,-0.06146240234375,-7.317016978992129,2.692328552874801,-9.876455287566882,1.000125050545,0.005832042079,0.014779147692,-0.001018312876,-0.10682067470610947,1.694704994368684,0.6666325582700217
-222,-93,926,655,202,177,16275,64221,493,64543,-0.0135498046875,-0.00567626953125,0.0565185546875,0.03997802734375,0.0123291015625,0.01080322265625,0.99334716796875,-0.08026123046875,0.03009033203125,-0.06060791015625,-7.219972392419209,2.8689304587922333,-9.420231659584921,1.000126719475,0.005785803311,0.014997625723,-0.001005627215,-0.10530096297223605,1.719744040003873,0.6613331984454939
-323,-15,878,259,95,131,16277,64248,505,64554,-0.01971435546875,-0.00091552734375,0.0535888671875,0.01580810546875,0.00579833984375,0.00799560546875,0.99346923828125,-0.07861328125,0.03082275390625,-0.0599365234375,-7.145501147306725,2.9703576767369633,-9.234711717471166,1.000129699707,0.005790790077,0.015232136473,-0.000995531445,-0.1039802745809739,1.7466317762034658,0.6618980126212991
-381,22,762,-79,3,82,16277,64242,510,64562,-0.02325439453125,0.0013427734375,0.0465087890625,-0.00482177734375,0.00018310546875,0.0050048828125,0.99346923828125,-0.0789794921875,0.0311279296875,-0.0594482421875,-7.093486992321324,3.0070536894376936,-9.277609128536197,1.000133156776,0.00579224946,0.015458907932,-0.000989095774,-0.10309008975318068,1.7726355230353297,0.6620531218556615
-394,25,571,-361,-79,13,16275,64208,508,64565,-0.0240478515625,0.00152587890625,0.03485107421875,-0.02203369140625,-0.00482177734375,0.00079345703125,0.99334716796875,-0.0810546875,0.031005859375,-0.05926513671875,-7.0772999386717865,2.980250453959396,-9.514469579447637,1.000136971474,0.005770498887,0.015678113326,-0.000988576561,-0.10292455052943231,1.79777420204146,0.659538593194999
-367,23,428,-420,-108,-36,16272,64168,503,64564,-0.02239990234375,0.00140380859375,0.026123046875,-0.025634765625,-0.006591796875,-0.002197265625,0.9931640625,-0.08349609375,0.03070068359375,-0.059326171875,-7.0883585059103815,2.9276341871412295,-9.792968394711405,1.00014090538,0.00574377412,0.015894668177,-0.000992451911,-0.10327452422785816,1.8226120428424384,0.6564462505256974
-331,33,312,-381,-100,-72,16269,64132,499,64559,-0.02020263671875,0.00201416015625,0.01904296875,-0.02325439453125,-0.006103515625,-0.00439453125,0.99298095703125,-0.085693359375,0.03045654296875,-0.05963134765625,-7.1271016597932455,2.8812159308236405,-10.044564867209466,1.000144839287,0.005729684606,0.016111310571,-0.000999510405,-0.10396722991005047,1.847463970614556,0.6547958810971641
-301,49,237,-287,-64,-87,16266,64105,497,64552,-0.01837158203125,0.00299072265625,0.01446533203125,-0.01751708984375,-0.00390625,-0.00531005859375,0.9927978515625,-0.08734130859375,0.03033447265625,-0.06005859375,-7.1796345017330925,2.851114771199388,-10.234594304505283,1.000148773193,0.005738827866,0.016329409555,-0.001007800456,-0.10475734072781709,1.872486937170439,0.6558052747835631
-284,58,200,-133,-3,-79,16264,64093,500,64545,-0.017333984375,0.0035400390625,0.01220703125,-0.00811767578125,-0.00018310546875,-0.00482177734375,0.99267578125,-0.08807373046875,0.030517578125,-0.06048583984375,-7.232829848390175,2.8621801946051297,-10.321760818013365,1.0001527071,0.005771379918,0.016551399603,-0.001015383634,-0.10541902893057939,1.8979589304008124,0.6594979809056292
-284,42,207,-31,46,-59,16263,64091,508,64539,-0.017333984375,0.0025634765625,0.01263427734375,-0.00189208984375,0.0028076171875,-0.00360107421875,0.99261474609375,-0.08819580078125,0.031005859375,-0.06085205078125,-7.280478655276741,2.913023794720076,-10.34080974907291,1.000156521797,0.005800761748,0.016780022532,-0.001021478791,-0.10591026995706343,1.924190584850003,0.6628293884516827
-300,14,237,51,87,-38,16263,64097,519,64535,-0.018310546875,0.0008544921875,0.01446533203125,0.00311279296875,0.00531005859375,-0.0023193359375,0.99261474609375,-0.08782958984375,0.03167724609375,-0.06109619140625,-7.314550137289134,2.9895888932011574,-10.304641374688652,1.000160098076,0.00581434276,0.01701451838,-0.001026157755,-0.10626463358073344,1.951093098122841,0.6643521211641666
-326,-17,273,118,123,-20,16264,64110,533,64532,-0.0198974609375,-0.00103759765625,0.01666259765625,0.0072021484375,0.00750732421875,-0.001220703125,0.99267578125,-0.0870361328125,0.03253173828125,-0.061279296875,-7.34202193971646,3.090882305952768,-10.220361371940925,1.000163555145,0.00581095228,0.017252026126,-0.001029667677,-0.10651588914918844,1.9783386283401756,0.6639318102911336
-377,-38,312,187,151,3,16265,64129,550,64531,-0.02301025390625,-0.0023193359375,0.01904296875,0.01141357421875,0.00921630859375,0.00018310546875,0.99273681640625,-0.08587646484375,0.0335693359375,-0.06134033203125,-7.356365011158712,3.216879705343674,-10.095409516036701,1.000166893005,0.005802728236,0.017491098493,-0.001031358144,-0.10656749811176477,2.005762201614558,0.6629610145660664
-422,-32,328,225,164,23,16267,64152,568,64531,-0.0257568359375,-0.001953125,0.02001953125,0.01373291015625,0.010009765625,0.00140380859375,0.99285888671875,-0.08447265625,0.03466796875,-0.06134033203125,-7.362958924784084,3.352434514505388,-9.942279746261267,1.000170230865,0.00580392126,0.017731932923,-0.001031179796,-0.10638508876004014,2.0333883653321836,0.6630730597592958
-463,-23,336,253,169,46,16269,64178,587,64534,-0.02825927734375,-0.00140380859375,0.0205078125,0.01544189453125,0.01031494140625,0.0028076171875,0.99298095703125,-0.0828857421875,0.03582763671875,-0.0611572265625,-7.348365961535639,3.4980286868016535,-9.768188639296564,1.000173687935,0.005813919939,0.017973657697,-0.001028840779,-0.10593625593619026,2.0611171422388006,0.6641986526944448
-477,-21,348,292,164,61,16271,64208,605,64538,-0.02911376953125,-0.00128173828125,0.021240234375,0.017822265625,0.010009765625,0.00372314453125,0.99310302734375,-0.0810546875,0.03692626953125,-0.0609130859375,-7.325018093335037,3.6389286749951855,-9.56550136704076,1.000177145004,0.005828803405,0.018214983866,-0.001025183359,-0.10532584535200103,2.0888005669359404,0.6658870777966098
-470,-10,348,325,148,72,16273,64241,621,64543,-0.0286865234375,-0.0006103515625,0.021240234375,0.01983642578125,0.009033203125,0.00439453125,0.99322509765625,-0.07904052734375,0.03790283203125,-0.06060791015625,-7.292439408271235,3.7676849432381014,-9.340679331429794,1.000180721283,0.005851967726,0.018455052748,-0.001020500553,-0.10458040815703867,2.1163409936781616,0.668527041871963
-485,7,339,353,120,79,16276,64276,635,64549,-0.02960205078125,0.00042724609375,0.02069091796875,0.02154541015625,0.00732421875,0.00482177734375,0.993408203125,-0.076904296875,0.03875732421875,-0.06024169921875,-7.25036279427121,3.8840754927232064,-9.100092465433258,1.000184416771,0.005886125378,0.018692644313,-0.001015098067,-0.10372930972818256,2.143599001184214,0.672428963332186
-475,35,324,366,108,72,16279,64313,647,64554,-0.02899169921875,0.00213623046875,0.019775390625,0.0223388671875,0.006591796875,0.00439453125,0.99359130859375,-0.07464599609375,0.03948974609375,-0.0599365234375,-7.213240382570201,3.986722139691987,-8.844736287395062,1.000188231468,0.005935243797,0.018928615376,-0.001010119333,-0.10289353642186203,2.1706740683845687,0.6780450480438381
-451,60,324,364,97,61,16282,64350,658,64558,-0.02752685546875,0.003662109375,0.019775390625,0.022216796875,0.00592041015625,0.00372314453125,0.9937744140625,-0.0723876953125,0.0401611328125,-0.0596923828125,-7.1820966428603334,4.081778211094778,-8.589053346372367,1.000192165375,0.005997699685,0.01916224882,-0.00100590114,-0.10211455762460854,2.1974839732603497,0.6851885611033872
-417,83,331,356,84,46,16284,64386,668,64561,-0.02545166015625,0.00506591796875,0.02020263671875,0.021728515625,0.005126953125,0.0028076171875,0.993896484375,-0.0701904296875,0.040771484375,-0.05950927734375,-7.157661308847694,4.168581728396962,-8.340578398771548,1.000196218491,0.00607410213,0.019392307848,-0.001002768055,-0.10142805292871916,2.223887145831588,0.6939286464928032
-318,120,346,330,67,13,16286,64420,676,64561,-0.0194091796875,0.00732421875,0.0211181640625,0.0201416015625,0.00408935546875,0.00079345703125,0.9940185546875,-0.068115234375,0.041259765625,-0.05950927734375,-7.153230233245268,4.239111338044886,-8.105773428264675,1.000200390816,0.006185126957,0.019610203803,-0.001001850935,-0.10092216748480819,2.2489016189606064,0.7066330509374484
-260,136,369,287,59,-8,16288,64450,683,64559,-0.015869140625,0.00830078125,0.02252197265625,0.01751708984375,0.00360107421875,-0.00048828125,0.994140625,-0.0662841796875,0.04168701171875,-0.05963134765625,-7.162911753670927,4.300088887727618,-7.898891259203753,1.00020468235,0.006318593398,0.019815316424,-0.001002203324,-0.10051442029539781,2.2724541572856034,0.72190779392037
-222,143,384,236,41,-23,16289,64475,688,64556,-0.0135498046875,0.00872802734375,0.0234375,0.014404296875,0.00250244140625,-0.00140380859375,0.99420166015625,-0.06475830078125,0.0419921875,-0.059814453125,-7.180022371868915,4.344342036267533,-7.726752998656414,1.000208973885,0.006466293707,0.020007409155,-0.001003409503,-0.10017518154184686,2.2945160827383817,0.7388131505013845
-188,153,390,172,31,-33,16290,64495,692,64552,-0.011474609375,0.00933837890625,0.0238037109375,0.010498046875,0.00189208984375,-0.00201416015625,0.9942626953125,-0.06353759765625,0.042236328125,-0.06005859375,-7.204702112736121,4.379141894161214,-7.589326676141267,1.00021314621,0.006629804615,0.020182099193,-0.001004886581,-0.09983703932368662,2.3145840731204275,0.7575315594916247
-181,152,398,105,23,-36,16290,64508,695,64548,-0.01104736328125,0.00927734375,0.0242919921875,0.00640869140625,0.00140380859375,-0.002197265625,0.9942626953125,-0.062744140625,0.04241943359375,-0.060302734375,-7.230969207804949,4.403781568821514,-7.500834023067537,1.000217437744,0.006790203974,0.020353410393,-0.001006445265,-0.09951157578923037,2.3342649607504597,0.7758934124537404
-229,129,387,20,13,-31,16290,64512,699,64545,-0.01397705078125,0.00787353515625,0.02362060546875,0.001220703125,0.00079345703125,-0.00189208984375,0.9942626953125,-0.0625,0.04266357421875,-0.06048583984375,-7.252863022542171,4.4320571899936,-7.475449207245282,1.000222086906,0.006905961782,0.02055054903,-0.001008328632,-0.09930171854243709,2.356905054872482,0.7891357978841851
-278,104,367,-23,10,-28,16290,64512,703,64543,-0.0169677734375,0.00634765625,0.02239990234375,-0.00140380859375,0.0006103515625,-0.001708984375,0.9942626953125,-0.0625,0.04290771484375,-0.06060791015625,-7.268732500012977,4.459080172216169,-7.477779424575564,1.000226855278,0.006983859465,0.020763549954,-0.0010106673,-0.09921624227183823,2.381361706086986,0.7980366203059899
-314,91,347,-44,18,-26,16290,64510,708,64541,-0.0191650390625,0.00555419921875,0.02117919921875,-0.002685546875,0.0010986328125,-0.0015869140625,0.9942626953125,-0.0626220703125,0.043212890625,-0.06072998046875,-7.2855684889799734,4.492227415205555,-7.494553922055045,1.000231742859,0.00704265805,0.020982997492,-0.001013173372,-0.09918690764356318,2.4065568200180336,0.8047474931465539
-324,91,332,-41,26,-23,16290,64508,714,64539,-0.019775390625,0.00555419921875,0.020263671875,-0.00250244140625,0.0015869140625,-0.00140380859375,0.9942626953125,-0.062744140625,0.0435791015625,-0.06085205078125,-7.302890362471436,4.532348505989596,-7.511802053496428,1.00023663044,0.007099885959,0.021203700453,-0.001015445916,-0.09913066514431498,2.4318963309101567,0.8112788195682545
-320,99,323,-15,36,-23,16290,64508,721,64537,-0.01953125,0.00604248046875,0.01971435546875,-0.00091552734375,0.002197265625,-0.00140380859375,0.9942626953125,-0.062744140625,0.04400634765625,-0.06097412109375,-7.3202007394067286,4.580300273378125,-7.515553863410786,1.000241518021,0.007165468764,0.021423555911,-0.001017621486,-0.09904059587645539,2.4571402610557067,0.818768030158827
