a_x_int,a_y_int,a_z_int,w_x_int,w_y_int,w_z_int,q_w_int,q_x_int,q_y_int,q_z_int,a_x,a_y,a_z,w_x,w_y,w_z,q_w,q_x,q_y,q_z,psi,theta,phi,q_w_ref,q_x_ref,q_y_ref,q_z_ref,psi_ref,theta_ref,phi_ref,psi_err,theta_err,phi_err
19,-731,18,59,77,251,14643,57870,63385,63066,0.296875,-11.421875,0.28125,0.23046875,0.30078125,0.98046875,0.89373779296875,-0.4678955078125,-0.13128662109375,-0.1507568359375,-8.52835140667635,-22.07058365440572,-53.69771738779394,0.902421891689,-0.469632416964,-0.132189020514,-0.150173172355,-8.398053292459009,-22.3109462210903,-53.45116748053322,0.13029811421734117,0.24036256668458122,0.24654990726072157
14,-741,16,146,69,251,14653,57877,63402,63088,0.21875,-11.578125,0.25,0.5703125,0.26953125,0.98046875,0.89434814453125,-0.46746826171875,-0.1302490234375,-0.1494140625,-8.451623386104707,-21.88029174488398,-53.650400564616085,0.903112471104,-0.469196528196,-0.131186038256,-0.148856014013,-8.322850152782797,-22.125522178696585,-53.398616125219405,0.12877323332191004,0.2452304338126048,0.2517844393966797
8,-748,8,236,64,248,14667,57892,63417,63111,0.125,-11.6875,0.125,0.921875,0.25,0.96875,0.89520263671875,-0.466552734375,-0.12933349609375,-0.14801025390625,-8.373688163643605,-21.6951774089188,-53.540773127100444,0.904040873051,-0.468285232782,-0.130295902491,-0.147471860051,-8.245931332041245,-21.944199638007603,-53.286087862627234,0.12775683160236007,0.2490222290888049,0.2546852644732098
1,-753,0,325,59,251,14685,57915,63430,63135,0.015625,-11.765625,0.0,1.26953125,0.23046875,0.98046875,0.89630126953125,-0.46514892578125,-0.1285400390625,-0.14654541015625,-8.294256125862383,-21.51544858291307,-53.36894135978278,0.905208230019,-0.466907233,-0.129500135779,-0.145989999175,-8.164568672048073,-21.763529470534877,-53.11518513876512,0.12968745381430935,0.24808088762180702,0.25375622101766027
-8,-756,-4,451,51,251,14709,57949,63441,63161,-0.125,-11.8125,-0.0625,1.76171875,0.19921875,0.98046875,0.89776611328125,-0.46307373046875,-0.12786865234375,-0.14495849609375,-8.210940378991857,-21.336533402249692,-53.11095510346753,0.906708717346,-0.464864313602,-0.128852054477,-0.144389644265,-8.07816062491936,-21.586517177988622,-52.86119613283365,0.13277975407249798,0.24998377573892938,0.2497589706338843
-15,-756,-6,548,38,251,14737,57991,63449,63189,-0.234375,-11.8125,-0.09375,2.140625,0.1484375,0.98046875,0.89947509765625,-0.46051025390625,-0.12738037109375,-0.14324951171875,-8.116026263273303,-21.166947855864954,-52.79243867339767,0.908455431461,-0.462312281132,-0.128352537751,-0.1426794976,-7.983690888404555,-21.415588767380154,-52.5446135423025,0.1323353748687479,0.2486409115151993,0.24782513109516913
-21,-750,-13,645,26,251,14769,58041,63455,63219,-0.328125,-11.71875,-0.203125,2.51953125,0.1015625,0.98046875,0.90142822265625,-0.45745849609375,-0.12701416015625,-0.14141845703125,-8.012388702673869,-21.00039874021186,-52.41334184103527,0.910444796085,-0.459248453379,-0.127996474504,-0.140863016248,-7.881601689733012,-21.250716480366698,-52.165323509625956,0.13078701294085704,0.25031774015483776,0.2480183314093125
-24,-744,-9,750,10,248,14805,58100,63458,63250,-0.375,-11.625,-0.140625,2.9296875,0.0390625,0.96875,0.90362548828125,-0.453857421875,-0.1268310546875,-0.1395263671875,-7.904503388039772,-20.84651058241158,-51.96608911875237,0.912688136101,-0.455627501011,-0.127817213535,-0.138938888907,-7.770896694318132,-21.095483618315807,-51.718193788721656,0.13360669372163958,0.24897303590422837,0.2478953300307154
-28,-736,-4,858,-13,241,14845,58169,63457,63283,-0.4375,-11.5,-0.0625,3.3515625,-0.05078125,0.94140625,0.90606689453125,-0.44964599609375,-0.12689208984375,-0.13751220703125,-7.784110784375011,-20.708221566063614,-51.445727980914555,0.915178358555,-0.451432019472,-0.127863124013,-0.136907234788,-7.649430907185632,-20.955560781048117,-51.20188806880784,0.13467987718937913,0.2473392149845033,0.24383991210671496
-29,-722,0,996,-44,230,14890,58249,63451,63318,-0.453125,-11.28125,0.0,3.890625,-0.171875,0.8984375,0.9088134765625,-0.44476318359375,-0.12725830078125,-0.1353759765625,-7.6495762809129575,-20.593081626065338,-50.842937250249975,0.91797798872,-0.446500748396,-0.128211095929,-0.134746342897,-7.514651786419331,-20.837492984103605,-50.597145461264994,0.1349244944936263,0.24441135803826697,0.245791788984981
-32,-709,8,1093,-67,218,14938,58338,63442,63354,-0.5,-11.078125,0.125,4.26953125,-0.26171875,0.8515625,0.9117431640625,-0.4393310546875,-0.1278076171875,-0.1331787109375,-7.510546639239159,-20.491873747351047,-50.175072895016335,0.920973181725,-0.441039890051,-0.128784134984,-0.132512390614,-7.3716951155567045,-20.73829367552083,-49.92973749907133,0.13885152368245457,0.2464199281697823,0.24533539594500553
-31,-694,20,1183,-90,202,14989,58435,63429,63391,-0.484375,-10.84375,0.3125,4.62109375,-0.3515625,0.7890625,0.91485595703125,-0.43341064453125,-0.12860107421875,-0.13092041015625,-7.362899984388332,-20.413172123514784,-49.448651247056624,0.924133777618,-0.435079485178,-0.12958547473,-0.130232304335,-7.2227075246914465,-20.660596531142083,-49.203683262240155,0.14019245969688576,0.24742440762729956,0.2449679848164692
-32,-676,37,1267,-108,184,15042,58540,63413,63428,-0.5,-10.5625,0.578125,4.94921875,-0.421875,0.71875,0.9180908203125,-0.427001953125,-0.12957763671875,-0.128662109375,-7.216145567390289,-20.35318017434783,-48.66516622275646,0.927437186241,-0.428640693426,-0.130584180355,-0.12793327868,-7.071752976771173,-20.603086201797357,-48.42163058673372,0.14439259061911525,0.2499060274495264,0.24353563602274164
-25,-647,45,1370,-125,161,15098,58655,63394,63466,-0.390625,-10.109375,0.703125,5.3515625,-0.48828125,0.62890625,0.9215087890625,-0.41998291015625,-0.1307373046875,-0.1263427734375,-7.06665781136349,-20.30849850977009,-47.8099789979917,0.93091917038,-0.421613544226,-0.131804034114,-0.125632211566,-6.922109914473382,-20.56894787058156,-47.569993068922486,0.14454789689010816,0.26044936081147085,0.23998592906921346
-13,-620,41,1441,-120,143,15157,58776,63373,63503,-0.203125,-9.6875,0.640625,5.62890625,-0.46875,0.55859375,0.92510986328125,-0.41259765625,-0.13201904296875,-0.12408447265625,-6.925406653396499,-20.28304909370812,-46.906488660296546,0.934509038925,-0.41415682435,-0.133091315627,-0.123382411897,-6.783320839423015,-20.54539630626034,-46.66739892419603,0.14208581397348397,0.26234721255222127,0.2390897361005173
-4,-601,60,1518,-97,125,15218,58905,63352,63538,-0.0625,-9.390625,0.9375,5.9296875,-0.37890625,0.48828125,0.9288330078125,-0.40472412109375,-0.13330078125,-0.1219482421875,-6.807081465299372,-20.263562167053536,-45.94309953784176,0.938226342201,-0.406217336655,-0.134342357516,-0.121219202876,-6.6649275767736675,-20.522168187877813,-45.70645334504391,0.1421538885257041,0.25860602082427775,0.23664619279784915
1,-584,90,1582,-84,100,15281,59041,63331,63571,0.015625,-9.125,1.40625,6.1796875,-0.328125,0.390625,0.93267822265625,-0.39642333984375,-0.13458251953125,-0.11993408203125,-6.710484163205444,-20.251016941133244,-44.926360889073045,0.942016661167,-0.397861689329,-0.135611146688,-0.1191637218,-6.5653920515017985,-20.506722511830077,-44.6962271192252,0.14509211170364544,0.25570557069683275,0.23013376984784628
3,-548,39,1654,-54,64,15345,59184,63311,63601,0.046875,-8.5625,0.609375,6.4609375,-0.2109375,0.25,0.93658447265625,-0.3876953125,-0.13580322265625,-0.11810302734375,-6.64479806147768,-20.24030857017169,-43.857602928577265,0.945894241333,-0.389030992985,-0.136852473021,-0.117316231132,-6.498669039362378,-20.498033462218093,-43.6276764346594,0.14612902211530177,0.25772489204640436,0.22992649391786557
8,-542,40,1736,41,51,15412,59337,63298,63627,0.125,-8.46875,0.625,6.78125,0.16015625,0.19921875,0.940673828125,-0.37835693359375,-0.1365966796875,-0.11651611328125,-6.635556350924231,-20.191270149964513,-42.710345923856956,0.949940145016,-0.37963399291,-0.137643963099,-0.115682922304,-6.484598522483355,-20.4470370021208,-42.48715585488073,0.1509578284408759,0.25576685215628814,0.22319006897622273
17,-567,144,1761,61,23,15477,59493,63286,63650,0.265625,-8.859375,2.25,6.87890625,0.23828125,0.08984375,0.94464111328125,-0.36883544921875,-0.1373291015625,-0.1151123046875,-6.651231543481637,-20.143247039140267,-41.545157838181474,0.953944802284,-0.370011925697,-0.138366803527,-0.114211723208,-6.494134090659379,-20.396083959732234,-41.32145344967543,0.1570974528222573,0.2528369205919674,0.22370438850604302
12,-575,175,1759,46,-13,15540,59650,63271,63672,0.1875,-8.984375,2.734375,6.87109375,0.1796875,-0.05078125,0.948486328125,-0.3592529296875,-0.13824462890625,-0.11376953125,-6.6665712776402435,-20.120175513927745,-40.37761881068249,0.957809209824,-0.360336899757,-0.13922598958,-0.112897396088,-6.515292665913069,-20.369072580591574,-40.15309156470442,0.15127861172717427,0.2488970666638295,0.2245272459780736
-1,-567,141,1731,51,-56,15600,59805,63255,63689,-0.015625,-8.859375,2.203125,6.76171875,0.19921875,-0.21875,0.9521484375,-0.34979248046875,-0.13922119140625,-0.11273193359375,-6.709921832238699,-20.119790441487684,-39.22471472817353,0.961490273476,-0.350744664669,-0.140120357275,-0.111849352717,-6.561696559635844,-20.359525300981982,-38.995824377320524,0.148225272602855,0.2397348594942983,0.2288903508530069
-10,-563,128,1751,82,-79,15660,59964,63243,63704,-0.15625,-8.796875,2.0,6.83984375,0.3203125,-0.30859375,0.955810546875,-0.340087890625,-0.13995361328125,-0.11181640625,-6.780473894642269,-20.09593643784179,-38.043025064179886,0.96512556076,-0.340964198112,-0.140887022018,-0.110968597233,-6.63440383034079,-20.3418107527649,-37.81687124196139,0.14607006430147962,0.2458743149231104,0.22615382221849956
-10,-584,207,1761,90,-97,15719,60125,63231,63717,-0.15625,-9.125,3.234375,6.87890625,0.3515625,-0.37890625,0.95941162109375,-0.33026123046875,-0.14068603515625,-0.11102294921875,-6.8663404407819275,-20.07712782741108,-36.848243069256,0.968675434589,-0.331060230732,-0.141617119312,-0.110182128847,-6.72070408375183,-20.323230639289687,-36.62612006562693,0.14563635703009759,0.2461028118786075,0.222123003629072
-13,-591,213,1733,61,-120,15773,60285,63217,63729,-0.203125,-9.234375,3.328125,6.76953125,0.23828125,-0.46875,0.96270751953125,-0.32049560546875,-0.14154052734375,-0.11029052734375,-6.953169602647731,-20.073146400440248,-35.6700521560617,0.972030639648,-0.321278870106,-0.142523318529,-0.109483622015,-6.807834522207941,-20.329812552002583,-35.45407139921368,0.14533508043979015,0.2566661515623352,0.21598075684801898
-22,-583,197,1710,97,-136,15826,60443,63205,63737,-0.34375,-9.109375,3.078125,6.6796875,0.37890625,-0.53125,0.9659423828125,-0.31085205078125,-0.14227294921875,-0.10980224609375,-7.068540863725814,-20.067042196569776,-34.50279178778724,0.975263297558,-0.311559200287,-0.143226876855,-0.108954325318,-6.9190640582325,-20.319771612017394,-34.28997616806008,0.14947680549331377,0.25272941544761807,0.21281561972715934
-27,-593,245,1682,100,-143,15876,60600,63194,63745,-0.421875,-9.265625,3.828125,6.5703125,0.390625,-0.55859375,0.968994140625,-0.30126953125,-0.1429443359375,-0.10931396484375,-7.18459126607045,-20.053069913127054,-33.34876233411937,0.978344976902,-0.301952421665,-0.143881693482,-0.108482129872,-7.035704840223407,-20.306664849745143,-33.1424929807334,0.14888642584704304,0.2535949366180894,0.20626935338597008
-39,-583,170,1656,105,-151,15925,60754,63183,63751,-0.609375,-9.109375,2.65625,6.46875,0.41015625,-0.58984375,0.97198486328125,-0.2918701171875,-0.14361572265625,-0.10894775390625,-7.31022155824807,-20.04644754436636,-32.21491954930662,0.981286168098,-0.292463630438,-0.144506618381,-0.108081646264,-7.158636897385477,-20.293215559060847,-32.01141453352807,0.1515846608625937,0.2467680146944886,0.2035050157785534
-36,-589,257,1661,161,-151,15971,60910,63178,63756,-0.5625,-9.203125,4.015625,6.48828125,0.62890625,-0.58984375,0.97479248046875,-0.2823486328125,-0.1439208984375,-0.108642578125,-7.456107919146459,-19.994880959338776,-31.073014337960128,0.984190642834,-0.282871574163,-0.144780755043,-0.107760548592,-7.302389920761869,-20.23970775105081,-30.869577156441263,0.15371799838458955,0.2448267917120326,0.20343718151886492
-42,-593,325,1590,87,-166,16013,61060,63167,63761,-0.65625,-9.265625,5.078125,6.2109375,0.33984375,-0.6484375,0.97735595703125,-0.273193359375,-0.14459228515625,-0.10833740234375,-7.5835253494125565,-19.988430021683683,-29.978799466675458,0.98680961132,-0.273683279753,-0.145430535078,-0.107452146709,-7.428308571700104,-20.233093828862685,-29.780284065921496,0.1552167777124529,0.24466380717900194,0.198515400753962
-45,-569,310,1539,44,-174,16052,61205,63153,63767,-0.703125,-8.890625,4.84375,6.01171875,0.171875,-0.6796875,0.979736328125,-0.26434326171875,-0.14544677734375,-0.10797119140625,-7.693124211211788,-20.0037653429425,-28.924842231242025,0.989219844341,-0.264786839485,-0.146298021078,-0.107157692313,-7.544306865289569,-20.254436682725625,-28.72862587315656,0.14881734592221907,0.25067133978312484,0.196216358085465
-58,-545,286,1518,18,-177,16090,61347,63136,63773,-0.90625,-8.515625,4.46875,5.9296875,0.0703125,-0.69140625,0.9820556640625,-0.25567626953125,-0.146484375,-0.10760498046875,-7.794520414323344,-20.043635632833723,-27.892601216409147,0.991492390633,-0.256003350019,-0.147294819355,-0.106851480901,-7.6540268776298035,-20.29122817245752,-27.693131657394975,0.14049353669354048,0.24759253962379546,0.1994695590141724
-70,-520,258,1539,-5,-177,16127,61492,63117,63779,-1.09375,-8.125,4.03125,6.01171875,-0.01953125,-0.69140625,0.98431396484375,-0.246826171875,-0.14764404296875,-0.10723876953125,-7.897340421898844,-20.096044168866825,-26.84096256092517,0.993697702885,-0.247091591358,-0.148426547647,-0.106486126781,-7.757116130983861,-20.34095050380491,-26.64574083470018,0.14022429091498267,0.2449063349380829,0.19522172622498957
-108,-494,121,1656,64,-184,16166,61649,63103,63785,-1.6875,-7.71875,1.890625,6.46875,0.25,-0.71875,0.9866943359375,-0.23724365234375,-0.14849853515625,-0.10687255859375,-8.023051797038526,-20.1058148173831,-25.704689396703127,0.996046245098,-0.237439200282,-0.14924235642,-0.10615503788,-7.88690960231992,-20.34763690915902,-25.512281790870524,0.1361421947186061,0.24182209177592284,0.19240760583260297
-90,-476,260,1759,138,-200,16206,61817,63095,63789,-1.40625,-7.4375,4.0625,6.87109375,0.5390625,-0.78125,0.9891357421875,-0.22698974609375,-0.14898681640625,-0.10662841796875,-8.184629757493598,-20.068508347302906,-24.49028556842907,0.998497366905,-0.227082356811,-0.149670749903,-0.105918429792,-8.049948999424345,-20.30369362331336,-24.297317989512774,0.13468075806925306,0.2351852760104549,0.19296757891629568
-85,-458,234,1789,141,-225,16245,61990,63087,63791,-1.328125,-7.15625,3.65625,6.98828125,0.55078125,-0.87890625,0.99151611328125,-0.2164306640625,-0.14947509765625,-0.10650634765625,-8.365587923146034,-20.030262019967374,-23.24083202737642,1.000869989395,-0.216506898403,-0.150124028325,-0.105798095465,-8.229159300241303,-20.262473972764553,-23.057795694836845,0.1364286229047309,0.23221195279717932,0.18303633253957585
-92,-430,111,1843,220,-251,16284,62169,63085,63790,-1.4375,-6.71875,1.734375,7.19921875,0.859375,-0.98046875,0.993896484375,-0.20550537109375,-0.14959716796875,-0.1065673828125,-8.58131093816739,-19.948083695605604,-21.94859226388828,1.00325512886,-0.205534145236,-0.15018710494,-0.105876788497,-8.445498519878004,-20.17413845557534,-21.771941505097885,0.13581241828938495,0.22605475996973468,0.1766507587903945
-84,-399,184,1974,376,-282,16325,62362,63097,63785,-1.3125,-6.234375,2.875,7.7109375,1.46875,-1.1015625,0.99639892578125,-0.1937255859375,-0.14886474609375,-0.10687255859375,-8.855639968118714,-19.75904205855488,-20.557825489588623,1.005795359612,-0.193629473448,-0.149414777756,-0.106198012829,-8.720356407287408,-19.97971974148994,-20.379090769102035,0.1352835608313061,0.22067768293506163,0.17873472048658812
-77,-349,184,2150,515,-340,16369,62576,63120,63774,-1.203125,-5.453125,2.875,8.3984375,2.01171875,-1.328125,0.99908447265625,-0.1806640625,-0.1474609375,-0.1075439453125,-9.202777609025157,-19.48198874843516,-19.017500817591984,1.008479356766,-0.180517479777,-0.147971019149,-0.106852605939,-9.06201494565918,-19.695965441444518,-18.847907666225485,0.14076266336597598,0.21397669300935718,0.16959315136649877
-68,-308,238,2235,586,-381,16412,62800,63149,63760,-1.0625,-4.8125,3.71875,8.73046875,2.2890625,-1.48828125,1.001708984375,-0.1669921875,-0.14569091796875,-0.1083984375,-9.58068261067593,-19.15247399118385,-17.412167219206466,1.011114597321,-0.166773706675,-0.146158367395,-0.107735417783,-9.439419241791194,-19.359880372200262,-17.248846394266693,0.14126336888473645,0.20740638101641196,0.16332082493977396
-78,-234,225,2235,701,-433,16453,63026,63189,63740,-1.21875,-3.65625,3.515625,8.73046875,2.73828125,-1.69140625,1.00421142578125,-0.1531982421875,-0.14324951171875,-0.109619140625,-10.002998444998195,-18.741108556738766,-15.798305827417856,1.013620257378,-0.152852728963,-0.14366286993,-0.109022706747,-9.866197851016612,-18.93940608902786,-15.634649831472515,0.13680059398158306,0.19829753228909297,0.16365599594534075
-71,-117,273,2235,812,-471,16492,63257,63241,63713,-1.109375,-1.828125,4.265625,8.73046875,3.171875,-1.83984375,1.006591796875,-0.13909912109375,-0.14007568359375,-0.11126708984375,-10.47712484100151,-18.237244825402524,-14.156479117640327,1.015979766846,-0.138683140278,-0.14046870172,-0.110627137125,-10.330355637822922,-18.42789417191364,-14.001218815278186,0.14676920317858766,0.19064934651111543,0.15526030236214083
-40,-22,342,2235,799,-474,16527,63490,63292,63687,-0.625,-0.34375,5.34375,8.73046875,3.12109375,-1.8515625,1.00872802734375,-0.1248779296875,-0.136962890625,-0.11285400390625,-10.932363338958819,-17.728239337503748,-12.512781023765662,1.018108248711,-0.124357223511,-0.137353822589,-0.112243801355,-10.784373389953942,-17.91458092722172,-12.36030463225042,0.14798994900487727,0.18634158971797277,0.15247639151524162
-37,8,372,2235,753,-456,16559,63723,63339,63664,-0.578125,0.125,5.8125,8.73046875,2.94140625,-1.78125,1.01068115234375,-0.11065673828125,-0.13409423828125,-0.1142578125,-11.350724891010143,-17.23789697742289,-10.879978201816904,1.020005106926,-0.110026247799,-0.134486660361,-0.113706499338,-11.205709021125688,-17.420101662484928,-10.729464471944539,0.14501586988445503,0.18220468506203957,0.15051372987236533
-42,26,461,2171,694,-417,16585,63949,63380,63644,-0.65625,0.40625,7.203125,8.48046875,2.7109375,-1.62890625,1.01226806640625,-0.09686279296875,-0.131591796875,-0.115478515625,-11.727372770827284,-16.785139396580814,-9.305498666848045,1.021637558937,-0.096119172871,-0.131880328059,-0.114931181073,-11.579508296255774,-16.951492227840973,-9.157076484409872,0.14786447457150942,0.1663528312601592,0.14842218243817307
-63,68,563,2010,563,-364,16606,64159,63412,63629,-0.984375,1.0625,8.796875,7.8515625,2.19921875,-1.421875,1.0135498046875,-0.08404541015625,-0.129638671875,-0.11639404296875,-12.040722456296034,-16.40082507982902,-7.84886818657376,1.022924780846,-0.083277717233,-0.129901260138,-0.115873582661,-11.891542600461545,-16.56230425895747,-7.710741671031079,0.14917985583448967,0.16147917912845244,0.13812651554268118
-183,236,525,1795,374,-238,16622,64344,63429,63626,-2.859375,3.6875,8.203125,7.01171875,1.4609375,-0.9296875,1.0145263671875,-0.07275390625,-0.12860107421875,-0.1165771484375,-12.236159030687034,-16.13498443449617,-6.572381538519375,1.023889541626,-0.071914710104,-0.128847613931,-0.116121999919,-12.092215608566828,-16.293224694894864,-6.436984501045705,0.1439434221202056,0.1582402603986921,0.1353970374736697
-307,379,406,1690,300,-87,16635,64516,63441,63636,-4.796875,5.921875,6.34375,6.6015625,1.171875,-0.33984375,1.01531982421875,-0.062255859375,-0.12786865234375,-0.115966796875,-12.3245318738123,-15.908052427986357,-5.397591322568199,1.024735093117,-0.061330862343,-0.128094658256,-0.115502849221,-12.178100116132486,-16.062988694575814,-5.263270383276765,0.14643175767981376,0.15493626658945736,0.13432093929143374
-375,476,338,1684,284,100,16649,64685,63453,63664,-5.859375,7.4375,5.28125,6.578125,1.109375,0.390625,1.01617431640625,-0.05194091796875,-0.12713623046875,-0.1142578125,-12.280511546387517,-15.679408992644092,-4.261362134646387,1.025588393211,-0.050922930241,-0.127359062433,-0.113751269877,-12.129659945821803,-15.83220486379782,-4.127371455281537,0.1508516005657139,0.15279587115372806,0.13399067936484954
-392,422,335,1782,279,300,16665,64861,63464,63713,-6.125,6.59375,5.234375,6.9609375,1.08984375,1.171875,1.01715087890625,-0.04119873046875,-0.12646484375,-0.11126708984375,-12.091914508472751,-15.4522845250492,-3.0957698353045062,1.026496767998,-0.040083959699,-0.126632407308,-0.110711961985,-11.938147735607686,-15.595909745988827,-2.962556209660649,0.15376677286506535,0.1436252209396276,0.1332136256438572
-539,17,90,2235,169,443,16680,65076,63462,63783,-8.421875,0.265625,1.40625,8.73046875,0.66015625,1.73046875,1.01806640625,-0.028076171875,-0.1265869140625,-0.10699462890625,-11.788802658248525,-15.293033469068899,-1.6709300013387884,1.027401089668,-0.026826890185,-0.126740142703,-0.106420703232,-11.636000321631611,-15.434452811865592,-1.5354778172815524,0.15280233661691334,0.14141934279669321,0.13545218405723602
-627,-281,-177,2235,136,433,16692,65289,63456,63852,-9.796875,-4.390625,-2.765625,8.73046875,0.53125,1.69140625,1.018798828125,-0.01507568359375,-0.126953125,-0.102783203125,-11.489754389314419,-15.175614925998495,-0.25650316599770606,1.028091907501,-0.013683357276,-0.127035886049,-0.102157771587,-11.334596833782584,-15.307829534812123,-0.11883911727319083,0.15515755553183475,0.13221460881362823,0.13766404872451524
-538,-297,-160,2235,246,407,16702,65503,63462,63919,-8.40625,-4.640625,-2.5,8.73046875,0.9609375,1.58984375,1.0194091796875,-0.00201416015625,-0.1265869140625,-0.09869384765625,-11.202365386497782,-14.980203868677421,1.158074927880799,1.028666615486,-0.00046780557,-0.126655206084,-0.098044887185,-11.04783155876926,-15.10944716626043,1.3003460867978482,0.1545338277285211,0.12924329758300956,0.14227115891704933
-356,-146,70,2235,335,430,16710,182,63476,63988,-5.5625,-2.28125,1.09375,8.73046875,1.30859375,1.6796875,1.0198974609375,0.0111083984375,-0.125732421875,-0.094482421875,-10.89719905594859,-14.736214001236206,2.572393654632885,1.029137730598,0.012815700844,-0.125702872872,-0.093784883618,-10.740094201004343,-14.852248184808074,2.7188781637083546,0.1571048549442473,0.1160341835718679,0.1464845090754694
-202,124,517,2235,292,527,16716,400,63488,64067,-3.15625,1.9375,8.078125,8.73046875,1.140625,2.05859375,1.020263671875,0.0244140625,-0.125,-0.08966064453125,-10.522172769560521,-14.518225649206656,4.000849796780001,1.029448390007,0.026146525517,-0.125000029802,-0.088949076831,-10.366045503386138,-14.637977998349148,4.13834797787119,0.15612726617438355,0.11975234914249278,0.13749818109118905
-81,1023,1023,2235,453,771,16720,614,63514,64171,-1.265625,15.984375,15.984375,8.73046875,1.76953125,3.01171875,1.0205078125,0.0374755859375,-0.1234130859375,-0.08331298828125,-9.963063070404942,-14.219873477804484,5.373785211030597,1.029832720757,0.039515655488,-0.123488940299,-0.082619339228,-9.81504924037939,-14.34833481687455,5.534352277295435,0.1480138300255529,0.12846133907006596,0.16056706626483752
396,643,1023,2145,-435,932,16715,814,63449,64287,6.1875,10.046875,15.984375,8.37890625,-1.69921875,3.640625,1.02020263671875,0.0496826171875,-0.12738037109375,-0.07623291015625,-9.352882286762734,-14.61559120914436,6.702183576194084,1.029484510422,0.051787946373,-0.127438142896,-0.075568079948,-9.213756394515421,-14.74776094594404,6.858699291564819,0.13912589224731242,0.13216973679968014,0.15651571537073483
676,157,1023,1498,-1080,1004,16703,941,63323,64399,10.5625,2.453125,15.984375,5.8515625,-4.21875,3.921875,1.01947021484375,0.05743408203125,-0.13507080078125,-0.06939697265625,-8.754755196746059,-15.51138286198091,7.567445943526325,1.028693079948,0.059591490775,-0.13514585793,-0.068710900843,-8.620058190174129,-15.655820036644084,7.722179628916779,0.13469700657192973,0.14443717466317274,0.15473368539045396
834,18,479,1160,-1129,1060,16690,1033,63196,64512,13.03125,0.28125,7.484375,4.53125,-4.41015625,4.140625,1.0186767578125,0.06304931640625,-0.142822265625,-0.0625,-8.130393340350837,-16.445207135977373,8.184587977993688,1.027843117714,0.065255217254,-0.143010482192,-0.06178150326,-8.000221733214694,-16.613941862868153,8.340193472050641,0.13017160713614295,0.16873472689077929,0.15560549405695312
721,17,392,942,-1144,1093,16676,1103,63068,64625,11.265625,0.265625,6.125,3.6796875,-4.46875,4.26953125,1.017822265625,0.06732177734375,-0.150634765625,-0.05560302734375,-7.493375527040902,-17.406692274421566,8.642604616817772,1.026942968369,0.069565296173,-0.150881588459,-0.054829608649,-7.364809161555394,-17.593700996843754,8.798382017608795,0.12856636548550782,0.18700872242218836,0.1557774007910222
456,-95,287,673,-1039,1001,16662,1147,62953,64726,7.125,-1.484375,4.484375,2.62890625,-4.05859375,3.91015625,1.0169677734375,0.07000732421875,-0.15765380859375,-0.0494384765625,-6.910277921894459,-18.28449844992924,8.916690442195513,1.026089310646,0.072299353778,-0.15796020627,-0.048607878387,-6.782501620204571,-18.489684882169307,9.075041627371194,0.12777630168988807,0.2051864322400654,0.1583511851756807
278,-274,3,742,-904,852,16647,1200,62853,64815,4.34375,-4.28125,0.046875,2.8984375,-3.53125,3.328125,1.01605224609375,0.0732421875,-0.16375732421875,-0.04400634765625,-6.413395479169527,-19.04591462076452,9.252408716721154,1.02518093586,0.075543999672,-0.164112582803,-0.043145198375,-6.287695525991123,-19.267043284649137,9.408633363711703,0.12569995317840377,0.22112866388461683,0.15622464699054817
157,-313,-163,663,-609,719,16636,1248,62784,64892,2.453125,-4.890625,-2.546875,2.58984375,-2.37890625,2.80859375,1.015380859375,0.076171875,-0.16796875,-0.039306640625,-5.975634649468215,-19.579615495318134,9.544384574343052,1.024469017982,0.078490234911,-0.168371275067,-0.038418613374,-5.852180989561687,-19.812996776648006,9.700259765288733,0.12345365990652724,0.2333812813298728,0.1558751909456806
47,-255,-218,435,-274,620,16630,1276,62750,64958,0.734375,-3.984375,-3.40625,1.69921875,-1.0703125,2.421875,1.0150146484375,0.077880859375,-0.1700439453125,-0.0352783203125,-5.5688327731045275,-19.858547490874898,9.686595331970805,1.02410697937,0.080224335194,-0.170484051108,-0.034352608025,-5.445744418738698,-20.100993784084967,9.843844909803304,0.12308835436582921,0.24244629321006883,0.1572495778324985
-99,-143,-15,-51,131,527,16634,1260,62761,65010,-1.546875,-2.234375,-0.234375,-0.19921875,0.51171875,2.05859375,1.0152587890625,0.076904296875,-0.16937255859375,-0.0321044921875,-5.177445280398749,-19.81449939154342,9.508948272438486,1.024317741394,0.079242326319,-0.169803053141,-0.0311590489,-5.055840889861228,-20.055262454846897,9.66757087057891,0.12160439053752103,0.24076306330347563,0.15862259814042368
-147,-70,250,-123,289,448,16640,1240,62790,65054,-2.296875,-1.09375,3.90625,-0.48046875,1.12890625,1.75,1.015625,0.07568359375,-0.1676025390625,-0.0294189453125,-4.8259723750282975,-19.632725904207028,9.304264807075088,1.024701952934,0.078019715846,-0.168050929904,-0.02845768258,-4.705815974921333,-19.87466319554103,9.464660328940635,0.12015640010696416,0.24193729133400055,0.1603955218655475
