q_w_int,q_x_int,q_y_int,q_z_int,q_w_fixed,q_x_fixed,q_y_fixed,q_z_fixed
16649,497,62711,64946,1.01617431640625,0.03033447265625,-0.17242431640625,-0.0360107421875
16635,475,62630,64950,1.01531982421875,0.02899169921875,-0.1773681640625,-0.0357666015625
16618,463,62534,64965,1.0142822265625,0.02825927734375,-0.1832275390625,-0.03485107421875
16598,460,62422,64990,1.0130615234375,0.028076171875,-0.1900634765625,-0.0333251953125
16574,459,62295,65024,1.0115966796875,0.02801513671875,-0.19781494140625,-0.03125
16548,435,62157,65061,1.010009765625,0.02655029296875,-0.20623779296875,-0.02899169921875
16522,386,62023,65095,1.0084228515625,0.0235595703125,-0.21441650390625,-0.02691650390625
16496,317,61895,65119,1.0068359375,0.01934814453125,-0.22222900390625,-0.02545166015625
16468,232,61763,65131,1.005126953125,0.01416015625,-0.23028564453125,-0.02471923828125
16435,128,61616,65123,1.00311279296875,0.0078125,-0.2392578125,-0.02520751953125
16396,8,61459,65103,1.000732421875,0.00048828125,-0.24884033203125,-0.02642822265625
16351,65401,61290,65071,0.99798583984375,-0.00823974609375,-0.2591552734375,-0.02838134765625
16300,65230,61110,65025,0.994873046875,-0.0186767578125,-0.2701416015625,-0.03118896484375
16237,65024,60907,64962,0.99102783203125,-0.03125,-0.28253173828125,-0.0350341796875
16169,64807,60704,64896,0.98687744140625,-0.04449462890625,-0.294921875,-0.0390625
16094,64600,60503,64830,0.9822998046875,-0.05712890625,-0.30718994140625,-0.0430908203125
16020,64487,60299,64786,0.977783203125,-0.06402587890625,-0.31964111328125,-0.0457763671875
15947,64448,60093,64773,0.97332763671875,-0.06640625,-0.33221435546875,-0.04656982421875
15871,64412,59885,64770,0.96868896484375,-0.068603515625,-0.34490966796875,-0.0467529296875
15796,64374,59683,64769,0.964111328125,-0.0709228515625,-0.35723876953125,-0.04681396484375
15733,64353,59521,64770,0.96026611328125,-0.07220458984375,-0.36712646484375,-0.0467529296875
15678,64342,59381,64775,0.9569091796875,-0.0728759765625,-0.37567138671875,-0.04644775390625
15627,64332,59255,64782,0.95379638671875,-0.073486328125,-0.38336181640625,-0.0460205078125
15577,64312,59135,64788,0.95074462890625,-0.07470703125,-0.39068603515625,-0.045654296875
15526,64285,59013,64794,0.9476318359375,-0.07635498046875,-0.39813232421875,-0.0452880859375
15473,64263,58890,64802,0.94439697265625,-0.07769775390625,-0.4056396484375,-0.0447998046875
15415,64233,58764,64807,0.94085693359375,-0.07952880859375,-0.413330078125,-0.04449462890625
15351,64183,58634,64805,0.93695068359375,-0.08258056640625,-0.4212646484375,-0.04461669921875
15279,64100,58496,64793,0.93255615234375,-0.087646484375,-0.4296875,-0.04534912109375
15199,63996,58352,64771,0.92767333984375,-0.093994140625,-0.4384765625,-0.04669189453125
15110,63877,58199,64741,0.9222412109375,-0.10125732421875,-0.44781494140625,-0.04852294921875
15017,63757,58041,64706,0.91656494140625,-0.10858154296875,-0.45745849609375,-0.0506591796875
14917,63637,57880,64663,0.91046142578125,-0.11590576171875,-0.46728515625,-0.05328369140625
14817,63520,57722,64617,0.90435791015625,-0.123046875,-0.4769287109375,-0.05609130859375
14716,63418,57563,64572,0.898193359375,-0.1292724609375,-0.48663330078125,-0.058837890625
14617,63336,57409,64530,0.89215087890625,-0.13427734375,-0.49603271484375,-0.0614013671875
14523,63274,57257,64494,0.88641357421875,-0.1380615234375,-0.50531005859375,-0.0635986328125
14430,63222,57111,64458,0.8807373046875,-0.1412353515625,-0.51422119140625,-0.0657958984375
14336,63162,56970,64418,0.875,-0.1448974609375,-0.5228271484375,-0.0682373046875
14242,63077,56839,64366,0.8692626953125,-0.15008544921875,-0.53082275390625,-0.0714111328125
14147,62982,56720,64306,0.86346435546875,-0.1558837890625,-0.5380859375,-0.0750732421875
14053,62906,56604,64255,0.85772705078125,-0.1605224609375,-0.545166015625,-0.07818603515625
13959,62845,56487,64217,0.85198974609375,-0.16424560546875,-0.55230712890625,-0.08050537109375
13866,62793,56369,64188,0.8463134765625,-0.16741943359375,-0.55950927734375,-0.082275390625
13774,62745,56254,64165,0.8406982421875,-0.17034912109375,-0.5665283203125,-0.08367919921875
13685,62699,56140,64145,0.83526611328125,-0.17315673828125,-0.573486328125,-0.08489990234375
13599,62660,56030,64128,0.83001708984375,-0.175537109375,-0.5802001953125,-0.0859375
13515,62626,55924,64115,0.82489013671875,-0.1776123046875,-0.586669921875,-0.08673095703125
13433,62596,55817,64105,0.81988525390625,-0.179443359375,-0.59320068359375,-0.08734130859375
13356,62566,55718,64092,0.815185546875,-0.1812744140625,-0.5992431640625,-0.088134765625
13284,62540,55628,64079,0.810791015625,-0.182861328125,-0.604736328125,-0.08892822265625
13217,62522,55541,64071,0.80670166015625,-0.1839599609375,-0.61004638671875,-0.08941650390625
13156,62506,55463,64067,0.802978515625,-0.1849365234375,-0.61480712890625,-0.08966064453125
13117,62495,55409,64085,0.80059814453125,-0.18560791015625,-0.61810302734375,-0.08856201171875
13079,62483,55363,64110,0.79827880859375,-0.18634033203125,-0.62091064453125,-0.0870361328125
13044,62469,55318,64138,0.796142578125,-0.18719482421875,-0.6236572265625,-0.0853271484375
13010,62454,55272,64168,0.7940673828125,-0.1881103515625,-0.62646484375,-0.08349609375
12972,62441,55228,64198,0.791748046875,-0.18890380859375,-0.629150390625,-0.0816650390625
12932,62428,55183,64228,0.789306640625,-0.189697265625,-0.63189697265625,-0.079833984375
