a_x,a_y,a_z,w_x,w_y,w_z,q_w_int,q_x_int,q_y_int,q_z_int,a_x_fp,a_y_fp,a_z_fp,w_x_fp,w_y_fp,w_z_fp,q_w,q_x,q_y,q_z,psi,theta,phi
-180,551,246,471,-110,-261,12435,9134,2333,4109,-0.010986328125,0.03363037109375,0.0150146484375,0.02874755859375,-0.0067138671875,-0.01593017578125,0.75897216796875,0.5574951171875,0.14239501953125,0.25079345703125,33.87143087442896,-3.639844058824659,71.45448213046336
-178,550,241,481,-115,-253,12418,9167,2352,4076,-0.0108642578125,0.0335693359375,0.01470947265625,0.02935791015625,-0.00701904296875,-0.01544189453125,0.7579345703125,0.55950927734375,0.1435546875,0.248779296875,33.74323300104299,-3.484500723042421,71.77985930482811
-178,549,234,489,-118,-248,12400,9201,2371,4043,-0.0108642578125,0.03350830078125,0.0142822265625,0.02984619140625,-0.0072021484375,-0.01513671875,0.7568359375,0.56158447265625,0.14471435546875,0.24676513671875,33.61613917903257,-3.3312706156756002,72.1143128693697
-176,548,222,489,-120,-241,12382,9235,2390,4010,-0.0107421875,0.033447265625,0.0135498046875,0.02984619140625,-0.00732421875,-0.01470947265625,0.7557373046875,0.56365966796875,0.1458740234375,0.2447509765625,33.48999300696611,-3.1773973886604394,72.44835718759529
-175,545,215,484,-120,-236,12364,9269,2408,3978,-0.01068115234375,0.03326416015625,0.01312255859375,0.029541015625,-0.00732421875,-0.014404296875,0.754638671875,0.56573486328125,0.14697265625,0.2427978515625,33.36631871375368,-3.0321279767408695,72.77909531895509
-172,542,208,476,-118,-228,12347,9302,2426,3946,-0.010498046875,0.0330810546875,0.0126953125,0.029052734375,-0.0072021484375,-0.013916015625,0.75360107421875,0.5677490234375,0.1480712890625,0.2408447265625,33.24336347626698,-2.883501386025254,73.09992373264097
-170,538,203,466,-118,-218,12329,9334,2443,3915,-0.0103759765625,0.0328369140625,0.01239013671875,0.0284423828125,-0.0072021484375,-0.0133056640625,0.75250244140625,0.5697021484375,0.14910888671875,0.23895263671875,33.12562939385188,-2.7428831335415644,73.41601407979336
-167,529,203,458,-115,-197,12311,9366,2459,3886,-0.01019287109375,0.03228759765625,0.01239013671875,0.0279541015625,-0.00701904296875,-0.01202392578125,0.75140380859375,0.5716552734375,0.15008544921875,0.2371826171875,33.01561855030247,-2.614960711228703,73.72757664289132
-166,520,202,456,-115,-182,12293,9398,2474,3858,-0.0101318359375,0.03173828125,0.0123291015625,0.02783203125,-0.00701904296875,-0.0111083984375,0.75030517578125,0.5736083984375,0.1510009765625,0.2354736328125,32.90774453449698,-2.4957727626395956,74.03599187656299
-166,511,198,458,-115,-166,12274,9430,2488,3831,-0.0101318359375,0.03118896484375,0.0120849609375,0.0279541015625,-0.00701904296875,-0.0101318359375,0.7491455078125,0.5755615234375,0.15185546875,0.23382568359375,32.80343546205444,-2.386397296256822,74.3453707182995
-165,507,193,458,-118,-154,12255,9462,2501,3805,-0.01007080078125,0.03094482421875,0.01177978515625,0.0279541015625,-0.0072021484375,-0.0093994140625,0.74798583984375,0.5775146484375,0.15264892578125,0.23223876953125,32.70109058695671,-2.2857976242322176,74.65168849272825
-164,504,181,458,-123,-138,12235,9494,2513,3779,-0.010009765625,0.03076171875,0.01104736328125,0.0279541015625,-0.00750732421875,-0.0084228515625,0.74676513671875,0.5794677734375,0.15338134765625,0.23065185546875,32.59669488771338,-2.191005927997915,74.96040722180636
-163,503,172,448,-128,-131,12216,9526,2524,3754,-0.00994873046875,0.03070068359375,0.010498046875,0.02734375,-0.0078125,-0.00799560546875,0.74560546875,0.5814208984375,0.154052734375,0.2291259765625,32.49262045916099,-2.103923455356625,75.26200231201483
-163,506,161,433,-136,-131,12198,9557,2534,3729,-0.00994873046875,0.0308837890625,0.00982666015625,0.02642822265625,-0.00830078125,-0.00799560546875,0.7445068359375,0.58331298828125,0.1546630859375,0.22760009765625,32.384702710934214,-2.0188756696244883,75.55234555442999
-161,511,151,410,-141,-133,12181,9587,2543,3703,-0.00982666015625,0.03118896484375,0.00921630859375,0.0250244140625,-0.00860595703125,-0.00811767578125,0.74346923828125,0.58514404296875,0.15521240234375,0.22601318359375,32.26749644630601,-1.9317633168766453,75.83273913735731
-159,521,140,374,-148,-141,12166,9614,2551,3677,-0.00970458984375,0.03179931640625,0.008544921875,0.0228271484375,-0.009033203125,-0.00860595703125,0.7425537109375,0.5867919921875,0.15570068359375,0.22442626953125,32.147509091023345,-1.8424246465502423,76.08689177977809
-156,533,131,340,-154,-146,12154,9640,2559,3651,-0.009521484375,0.03253173828125,0.00799560546875,0.020751953125,-0.0093994140625,-0.0089111328125,0.7418212890625,0.58837890625,0.15618896484375,0.22283935546875,32.02481270711913,-1.7477552972188326,76.32286436299782
-155,545,122,302,-159,-151,12144,9663,2566,3625,-0.00946044921875,0.03326416015625,0.0074462890625,0.0184326171875,-0.00970458984375,-0.00921630859375,0.7412109375,0.58978271484375,0.1566162109375,0.22125244140625,31.89927612576421,-1.6509447223613,76.53254288448315
-156,555,116,259,-161,-154,12136,9683,2572,3599,-0.009521484375,0.03387451171875,0.007080078125,0.01580810546875,-0.00982666015625,-0.0093994140625,0.74072265625,0.59100341796875,0.156982421875,0.21966552734375,31.770832895871962,-1.5520621484371904,76.71593804050357
-158,567,113,195,-164,-151,12132,9699,2576,3574,-0.0096435546875,0.03460693359375,0.00689697265625,0.01190185546875,-0.010009765625,-0.00921630859375,0.740478515625,0.59197998046875,0.1572265625,0.2181396484375,31.638905054512126,-1.4567776094040366,76.85650459054227
-160,573,111,148,-169,-146,12131,9712,2578,3550,-0.009765625,0.03497314453125,0.00677490234375,0.009033203125,-0.01031494140625,-0.0089111328125,0.74041748046875,0.5927734375,0.1573486328125,0.2166748046875,31.503574087839063,-1.367824930637078,76.96384429204556
-166,579,112,97,-172,-136,12132,9721,2578,3527,-0.0101318359375,0.03533935546875,0.0068359375,0.00592041015625,-0.010498046875,-0.00830078125,0.740478515625,0.59332275390625,0.1573486328125,0.21527099609375,31.367460301035152,-1.2848965872283116,77.03685820578522
-175,580,116,46,-174,-118,12136,9727,2576,3506,-0.01068115234375,0.035400390625,0.007080078125,0.0028076171875,-0.0106201171875,-0.0072021484375,0.74072265625,0.59368896484375,0.1572265625,0.2139892578125,31.233112068414602,-1.212673657039499,77.07545901980164
-181,583,119,-18,-177,-87,12143,9729,2571,3488,-0.01104736328125,0.03558349609375,0.00726318359375,-0.0010986328125,-0.01080322265625,-0.00531005859375,0.74114990234375,0.59381103515625,0.15692138671875,0.212890625,31.10282048432269,-1.1591190505722508,77.07165376134644
-187,584,118,-69,-179,-59,12152,9727,2563,3473,-0.01141357421875,0.03564453125,0.0072021484375,-0.00421142578125,-0.01092529296875,-0.00360107421875,0.74169921875,0.59368896484375,0.15643310546875,0.21197509765625,30.977963519390933,-1.125471974136276,77.029772033431
-189,582,120,-123,-182,-33,12164,9722,2552,3460,-0.01153564453125,0.0355224609375,0.00732421875,-0.00750732421875,-0.0111083984375,-0.00201416015625,0.742431640625,0.5933837890625,0.15576171875,0.211181640625,30.85048123336508,-1.108093098522754,76.9522414013736
-188,579,121,-177,-184,-15,12179,9713,2539,3449,-0.011474609375,0.03533935546875,0.00738525390625,-0.01080322265625,-0.01123046875,-0.00091552734375,0.74334716796875,0.59283447265625,0.15496826171875,0.21051025390625,30.725857220314218,-1.100435034206673,76.8351912684247
-181,572,120,-256,-189,-3,12198,9699,2523,3440,-0.01104736328125,0.034912109375,0.00732421875,-0.015625,-0.01153564453125,-0.00018310546875,0.7445068359375,0.59197998046875,0.15399169921875,0.2099609375,30.59967081574843,-1.1052810973680058,76.66763153087027
-178,570,118,-320,-197,0,12221,9681,2505,3432,-0.0108642578125,0.0347900390625,0.0072021484375,-0.01953125,-0.01202392578125,0.0,0.74591064453125,0.59088134765625,0.15289306640625,0.20947265625,30.46960950506043,-1.114922438297361,76.4576341217898
-178,572,111,-392,-207,-5,12248,9658,2485,3424,-0.0108642578125,0.034912109375,0.00677490234375,-0.02392578125,-0.01263427734375,-0.00030517578125,0.74755859375,0.5894775390625,0.15167236328125,0.208984375,30.33152705334619,-1.1239421439131834,76.20105621070641
-178,575,96,-481,-218,-8,12280,9629,2463,3416,-0.0108642578125,0.03509521484375,0.005859375,-0.02935791015625,-0.0133056640625,-0.00048828125,0.74951171875,0.58770751953125,0.15032958984375,0.20849609375,30.185204286579754,-1.130052930227433,75.88829850867563
-180,580,79,-627,-230,-10,12320,9590,2437,3410,-0.010986328125,0.035400390625,0.00482177734375,-0.03826904296875,-0.0140380859375,-0.0006103515625,0.751953125,0.5853271484375,0.14874267578125,0.2081298828125,30.033615337577054,-1.1433043973529486,75.47995626176242
-176,586,74,-758,-238,-10,12368,9542,2408,3405,-0.0107421875,0.0357666015625,0.0045166015625,-0.0462646484375,-0.0145263671875,-0.0006103515625,0.7548828125,0.5823974609375,0.14697265625,0.20782470703125,29.874413993351748,-1.1562442347807986,74.98412472413229
-170,588,76,-901,-241,-5,12424,9483,2375,3403,-0.0103759765625,0.035888671875,0.004638671875,-0.05499267578125,-0.01470947265625,-0.00030517578125,0.75830078125,0.57879638671875,0.14495849609375,0.20770263671875,29.71677039634525,-1.1798487240272866,74.3862689107021
-163,587,90,-1042,-246,-5,12487,9414,2339,3403,-0.00994873046875,0.03582763671875,0.0054931640625,-0.0635986328125,-0.0150146484375,-0.00030517578125,0.76214599609375,0.5745849609375,0.14276123046875,0.20770263671875,29.559769734259206,-1.2076450893218438,73.6986187638167
-159,583,116,-1219,-259,-15,12560,9331,2299,3403,-0.00970458984375,0.03558349609375,0.007080078125,-0.07440185546875,-0.01580810546875,-0.00091552734375,0.7666015625,0.56951904296875,0.14031982421875,0.20770263671875,29.388754251452454,-1.2286543767976719,72.88782353858345
-147,564,166,-1339,-271,-28,12639,9238,2256,3403,-0.00897216796875,0.034423828125,0.0101318359375,-0.08172607421875,-0.01654052734375,-0.001708984375,0.77142333984375,0.5638427734375,0.1376953125,0.20770263671875,29.208801220606745,-1.248029745476273,71.99355052524628
-96,513,300,-1380,-328,-69,12720,9138,2208,3398,-0.005859375,0.03131103515625,0.018310546875,-0.084228515625,-0.02001953125,-0.00421142578125,0.7763671875,0.5577392578125,0.134765625,0.2073974609375,28.98628658000403,-1.2658924272163814,71.05102047309163
-90,482,284,-1357,-404,-131,12801,9040,2159,3383,-0.0054931640625,0.0294189453125,0.017333984375,-0.08282470703125,-0.024658203125,-0.00799560546875,0.78131103515625,0.5517578125,0.13177490234375,0.20648193359375,28.70172535440415,-1.257265941643155,70.1291176754406
-100,438,231,-1436,-410,-212,12887,8935,2113,3362,-0.006103515625,0.0267333984375,0.01409912109375,-0.087646484375,-0.0250244140625,-0.012939453125,0.78656005859375,0.54534912109375,0.12896728515625,0.2052001953125,28.39511165430281,-1.1993146897898408,69.15853115935062
-118,413,240,-1526,-387,-282,12978,8820,2070,3338,-0.0072021484375,0.02520751953125,0.0146484375,-0.0931396484375,-0.02362060546875,-0.0172119140625,0.7921142578125,0.538330078125,0.1263427734375,0.2037353515625,28.085228912197703,-1.1000268551497234,68.11868477589177
-147,408,254,-1615,-358,-346,13073,8698,2031,3311,-0.00897216796875,0.02490234375,0.0155029296875,-0.09857177734375,-0.0218505859375,-0.0211181640625,0.79791259765625,0.5308837890625,0.12396240234375,0.20208740234375,27.77286668522456,-0.9596074662850274,67.03148468564979
-170,408,274,-1710,-328,-399,13172,8566,1995,3282,-0.0103759765625,0.02490234375,0.0167236328125,-0.1043701171875,-0.02001953125,-0.02435302734375,0.803955078125,0.5228271484375,0.12176513671875,0.2003173828125,27.46153384277729,-0.7835632352854273,65.87697560944518
-182,417,298,-1836,-292,-456,13277,8422,1962,3252,-0.0111083984375,0.02545166015625,0.0181884765625,-0.112060546875,-0.017822265625,-0.02783203125,0.81036376953125,0.5140380859375,0.1197509765625,0.198486328125,27.154591527623843,-0.571555440181587,64.63474363770639
-175,426,308,-1930,-266,-486,13385,8268,1931,3221,-0.01068115234375,0.0260009765625,0.018798828125,-0.1177978515625,-0.0162353515625,-0.0296630859375,0.81695556640625,0.504638671875,0.11785888671875,0.19659423828125,26.849078623312973,-0.33501969961586375,63.325732929433784
-161,429,317,-2033,-238,-507,13497,8104,1901,3191,-0.00982666015625,0.02618408203125,0.01934814453125,-0.12408447265625,-0.0145263671875,-0.03094482421875,0.82379150390625,0.49462890625,0.11602783203125,0.19476318359375,26.550457138845164,-0.08625977227435815,61.94283404362935
-148,423,324,-2135,-202,-522,13610,7931,1872,3163,-0.009033203125,0.02581787109375,0.019775390625,-0.13031005859375,-0.0123291015625,-0.0318603515625,0.8306884765625,0.48406982421875,0.1142578125,0.19305419921875,26.267051111680153,0.1674111629728823,60.501633064558995
-141,405,335,-2235,-148,-532,13726,7747,1845,3137,-0.00860595703125,0.02471923828125,0.02044677734375,-0.13641357421875,-0.009033203125,-0.032470703125,0.8377685546875,0.47283935546875,0.11260986328125,0.19146728515625,26.000233869418317,0.43633847307986484,58.98439934824762
-143,386,333,-2235,-105,-538,13840,7561,1821,3111,-0.00872802734375,0.0235595703125,0.02032470703125,-0.13641357421875,-0.00640869140625,-0.0328369140625,0.8447265625,0.46148681640625,0.11114501953125,0.18988037109375,25.740500777401405,0.7173461248124622,57.46500359599922
-149,362,332,-2235,-56,-535,13949,7372,1802,3087,-0.00909423828125,0.0220947265625,0.020263671875,-0.13641357421875,-0.00341796875,-0.03265380859375,0.85137939453125,0.449951171875,0.1099853515625,0.18841552734375,25.51083139803328,1.015503367151297,55.948416253302646
-149,331,330,-2235,8,-525,14055,7181,1787,3066,-0.00909423828125,0.02020263671875,0.0201416015625,-0.13641357421875,0.00048828125,-0.03204345703125,0.85784912109375,0.43829345703125,0.10906982421875,0.1871337890625,25.309805281976377,1.3231845919260032,54.431676564084526
-147,308,324,-2235,56,-512,14157,6987,1775,3048,-0.00897216796875,0.018798828125,0.019775390625,-0.13641357421875,0.00341796875,-0.03125,0.86407470703125,0.42645263671875,0.10833740234375,0.18603515625,25.135841251196645,1.636180316951208,52.91027937582249
-136,280,310,-2235,105,-497,14256,6791,1766,3033,-0.00830078125,0.01708984375,0.0189208984375,-0.13641357421875,0.00640869140625,-0.03033447265625,0.8701171875,0.41448974609375,0.1077880859375,0.18511962890625,24.986543235885076,1.955091159082058,51.387043720832445
-129,257,303,-2235,156,-479,14351,6594,1760,3021,-0.00787353515625,0.01568603515625,0.01849365234375,-0.13641357421875,0.009521484375,-0.02923583984375,0.87591552734375,0.4024658203125,0.107421875,0.18438720703125,24.862496619528077,2.2790179787369533,49.871155773191866
-127,225,308,-2235,205,-461,14443,6394,1756,3012,-0.00775146484375,0.01373291015625,0.018798828125,-0.13641357421875,0.01251220703125,-0.02813720703125,0.88153076171875,0.3902587890625,0.107177734375,0.183837890625,24.76010243594023,2.6062658210364753,48.34554651303754
-129,186,308,-2235,261,-435,14532,6192,1756,3007,-0.00787353515625,0.0113525390625,0.018798828125,-0.13641357421875,0.01593017578125,-0.02655029296875,0.886962890625,0.3779296875,0.107177734375,0.18353271484375,24.690551218723968,2.946325645542093,46.818877250323574
-131,161,303,-2235,297,-420,14616,5988,1760,3004,-0.00799560546875,0.00982666015625,0.01849365234375,-0.13641357421875,0.01812744140625,-0.025634765625,0.89208984375,0.365478515625,0.107421875,0.183349609375,24.643465548362872,3.3043166267229256,45.29749171805676
-134,139,302,-2235,330,-404,14698,5783,1765,3004,-0.0081787109375,0.00848388671875,0.0184326171875,-0.13641357421875,0.0201416015625,-0.024658203125,0.8970947265625,0.35296630859375,0.10772705078125,0.183349609375,24.61179466927726,3.660841252109613,43.774520007020186
-143,118,302,-2235,358,-392,14776,5576,1772,3005,-0.00872802734375,0.0072021484375,0.0184326171875,-0.13641357421875,0.0218505859375,-0.02392578125,0.90185546875,0.34033203125,0.108154296875,0.18341064453125,24.58855583449892,4.027660350663203,42.25099927162151
-151,100,305,-2235,392,-371,14852,5369,1781,3008,-0.00921630859375,0.006103515625,0.01861572265625,-0.13641357421875,0.02392578125,-0.02264404296875,0.906494140625,0.32769775390625,0.10870361328125,0.18359375,24.576200294580246,4.4018865755340535,40.73415315063846
-154,91,312,-2235,410,-351,14924,5160,1789,3013,-0.0093994140625,0.00555419921875,0.01904296875,-0.13641357421875,0.0250244140625,-0.02142333984375,0.910888671875,0.31494140625,0.10919189453125,0.18389892578125,24.570853244073973,4.76611781351767,39.2114291576635
-157,87,327,-2235,415,-328,14992,4949,1796,3019,-0.00958251953125,0.00531005859375,0.01995849609375,-0.13641357421875,0.02532958984375,-0.02001953125,0.9150390625,0.30206298828125,0.109619140625,0.18426513671875,24.5662833226779,5.122891246142469,37.68249934690085
-163,80,339,-2235,410,-300,15058,4739,1802,3027,-0.00994873046875,0.0048828125,0.02069091796875,-0.13641357421875,0.0250244140625,-0.018310546875,0.9190673828125,0.28924560546875,0.1099853515625,0.18475341796875,24.565754576241716,5.46799231277054,36.161877333706336
-175,64,345,-2235,397,-264,15120,4528,1806,3037,-0.01068115234375,0.00390625,0.02105712890625,-0.13641357421875,0.02423095703125,-0.01611328125,0.9228515625,0.2763671875,0.1102294921875,0.18536376953125,24.571037658132834,5.796411754924026,34.63934254721155
